timepoint_idx,timestamp,rep,scale_factor,exp_val
13,2026-04-23T23:07:24.413739+00:00,4,1.0,0.55419921875
13,2026-04-23T23:07:24.413739+00:00,4,3.0,0.2197265625
13,2026-04-23T23:07:24.413739+00:00,4,5.0,0.1123046875
13,2026-04-23T23:07:24.413739+00:00,5,1.0,0.59716796875
13,2026-04-23T23:07:24.413739+00:00,5,3.0,0.2265625
13,2026-04-23T23:07:24.413739+00:00,5,5.0,0.08203125
13,2026-04-23T23:07:24.413739+00:00,6,1.0,0.5751953125
13,2026-04-23T23:07:24.413739+00:00,6,3.0,0.255859375
13,2026-04-23T23:07:24.413739+00:00,6,5.0,0.134765625
13,2026-04-23T23:07:24.413739+00:00,7,1.0,0.57373046875
13,2026-04-23T23:07:24.413739+00:00,7,3.0,0.21630859375
13,2026-04-23T23:07:24.413739+00:00,7,5.0,0.13623046875
13,2026-04-23T23:07:24.413739+00:00,8,1.0,0.580078125
13,2026-04-23T23:07:24.413739+00:00,8,3.0,0.19580078125
13,2026-04-23T23:07:24.413739+00:00,8,5.0,0.12060546875
13,2026-04-23T23:07:24.413739+00:00,9,1.0,0.5810546875
13,2026-04-23T23:07:24.413739+00:00,9,3.0,0.21826171875
13,2026-04-23T23:07:24.413739+00:00,9,5.0,0.134765625
14,2026-04-23T23:37:24.513887+00:00,0,1.0,0.6220703125
14,2026-04-23T23:37:24.513887+00:00,0,3.0,0.2470703125
14,2026-04-23T23:37:24.513887+00:00,0,5.0,0.1337890625
14,2026-04-23T23:37:24.513887+00:00,1,1.0,0.6181640625
14,2026-04-23T23:37:24.513887+00:00,1,3.0,0.23486328125
14,2026-04-23T23:37:24.513887+00:00,1,5.0,0.1171875
14,2026-04-23T23:37:24.513887+00:00,2,1.0,0.60986328125
14,2026-04-23T23:37:24.513887+00:00,2,3.0,0.2470703125
14,2026-04-23T23:37:24.513887+00:00,2,5.0,0.125
14,2026-04-23T23:37:24.513887+00:00,3,1.0,0.6357421875
14,2026-04-23T23:37:24.513887+00:00,3,3.0,0.20751953125
14,2026-04-23T23:37:24.513887+00:00,3,5.0,0.11865234375
14,2026-04-23T23:37:24.513887+00:00,4,1.0,0.615234375
14,2026-04-23T23:37:24.513887+00:00,4,3.0,0.2431640625
14,2026-04-23T23:37:24.513887+00:00,4,5.0,0.126953125
14,2026-04-23T23:37:24.513887+00:00,5,1.0,0.60693359375
14,2026-04-23T23:37:24.513887+00:00,5,3.0,0.24755859375
14,2026-04-23T23:37:24.513887+00:00,5,5.0,0.1171875
14,2026-04-23T23:37:24.513887+00:00,6,1.0,0.6025390625
14,2026-04-23T23:37:24.513887+00:00,6,3.0,0.236328125
14,2026-04-23T23:37:24.513887+00:00,6,5.0,0.1337890625
14,2026-04-23T23:37:24.513887+00:00,7,1.0,0.6259765625
14,2026-04-23T23:37:24.513887+00:00,7,3.0,0.2529296875
14,2026-04-23T23:37:24.513887+00:00,7,5.0,0.13916015625
14,2026-04-23T23:37:24.513887+00:00,8,1.0,0.59375
14,2026-04-23T23:37:24.513887+00:00,8,3.0,0.2216796875
14,2026-04-23T23:37:24.513887+00:00,8,5.0,0.142578125
14,2026-04-23T23:37:24.513887+00:00,9,1.0,0.61865234375
14,2026-04-23T23:37:24.513887+00:00,9,3.0,0.24951171875
14,2026-04-23T23:37:24.513887+00:00,9,5.0,0.16162109375
15,2026-04-24T00:07:24.614182+00:00,0,1.0,0.6181640625
15,2026-04-24T00:07:24.614182+00:00,0,3.0,0.23193359375
15,2026-04-24T00:07:24.614182+00:00,0,5.0,0.13916015625
15,2026-04-24T00:07:24.614182+00:00,1,1.0,0.60791015625
15,2026-04-24T00:07:24.614182+00:00,1,3.0,0.24951171875
15,2026-04-24T00:07:24.614182+00:00,1,5.0,0.15771484375
15,2026-04-24T00:07:24.614182+00:00,2,1.0,0.6103515625
15,2026-04-24T00:07:24.614182+00:00,2,3.0,0.24755859375
15,2026-04-24T00:07:24.614182+00:00,2,5.0,0.13916015625
15,2026-04-24T00:07:24.614182+00:00,3,1.0,0.63427734375
15,2026-04-24T00:07:24.614182+00:00,3,3.0,0.22412109375
15,2026-04-24T00:07:24.614182+00:00,3,5.0,0.15576171875
15,2026-04-24T00:07:24.614182+00:00,4,1.0,0.62548828125
15,2026-04-24T00:07:24.614182+00:00,4,3.0,0.22412109375
15,2026-04-24T00:07:24.614182+00:00,4,5.0,0.15234375
15,2026-04-24T00:07:24.614182+00:00,5,1.0,0.63623046875
15,2026-04-24T00:07:24.614182+00:00,5,3.0,0.22607421875
15,2026-04-24T00:07:24.614182+00:00,5,5.0,0.1611328125
15,2026-04-24T00:07:24.614182+00:00,6,1.0,0.62060546875
15,2026-04-24T00:07:24.614182+00:00,6,3.0,0.2431640625
15,2026-04-24T00:07:24.614182+00:00,6,5.0,0.1533203125
15,2026-04-24T00:07:24.614182+00:00,7,1.0,0.61572265625
15,2026-04-24T00:07:24.614182+00:00,7,3.0,0.23681640625
15,2026-04-24T00:07:24.614182+00:00,7,5.0,0.14990234375
15,2026-04-24T00:07:24.614182+00:00,8,1.0,0.61767578125
15,2026-04-24T00:07:24.614182+00:00,8,3.0,0.216796875
15,2026-04-24T00:07:24.614182+00:00,8,5.0,0.14794921875
15,2026-04-24T00:07:24.614182+00:00,9,1.0,0.62060546875
15,2026-04-24T00:07:24.614182+00:00,9,3.0,0.22265625
15,2026-04-24T00:07:24.614182+00:00,9,5.0,0.16748046875
16,2026-04-24T00:37:24.714387+00:00,0,1.0,0.58837890625
16,2026-04-24T00:37:24.714387+00:00,0,3.0,0.2294921875
16,2026-04-24T00:37:24.714387+00:00,0,5.0,0.15673828125
16,2026-04-24T00:37:24.714387+00:00,1,1.0,0.6298828125
16,2026-04-24T00:37:24.714387+00:00,1,3.0,0.21875
16,2026-04-24T00:37:24.714387+00:00,1,5.0,0.15380859375
16,2026-04-24T00:37:24.714387+00:00,2,1.0,0.58203125
16,2026-04-24T00:37:24.714387+00:00,2,3.0,0.23828125
16,2026-04-24T00:37:24.714387+00:00,2,5.0,0.14453125
16,2026-04-24T00:37:24.714387+00:00,3,1.0,0.60791015625
16,2026-04-24T00:37:24.714387+00:00,3,3.0,0.236328125
16,2026-04-24T00:37:24.714387+00:00,3,5.0,0.19580078125
16,2026-04-24T00:37:24.714387+00:00,4,1.0,0.60693359375
16,2026-04-24T00:37:24.714387+00:00,4,3.0,0.2294921875
16,2026-04-24T00:37:24.714387+00:00,4,5.0,0.1708984375
16,2026-04-24T00:37:24.714387+00:00,5,1.0,0.61328125
16,2026-04-24T00:37:24.714387+00:00,5,3.0,0.2333984375
16,2026-04-24T00:37:24.714387+00:00,5,5.0,0.15087890625
16,2026-04-24T00:37:24.714387+00:00,6,1.0,0.591796875
16,2026-04-24T00:37:24.714387+00:00,6,3.0,0.2451171875
16,2026-04-24T00:37:24.714387+00:00,6,5.0,0.13916015625
16,2026-04-24T00:37:24.714387+00:00,7,1.0,0.611328125
16,2026-04-24T00:37:24.714387+00:00,7,3.0,0.2490234375
16,2026-04-24T00:37:24.714387+00:00,7,5.0,0.142578125
16,2026-04-24T00:37:24.714387+00:00,8,1.0,0.60107421875
16,2026-04-24T00:37:24.714387+00:00,8,3.0,0.251953125
16,2026-04-24T00:37:24.714387+00:00,8,5.0,0.17578125
16,2026-04-24T00:37:24.714387+00:00,9,1.0,0.595703125
16,2026-04-24T00:37:24.714387+00:00,9,3.0,0.20947265625
16,2026-04-24T00:37:24.714387+00:00,9,5.0,0.16943359375
17,2026-04-24T01:07:24.814676+00:00,0,1.0,0.607421875
17,2026-04-24T01:07:24.814676+00:00,0,3.0,0.22705078125
17,2026-04-24T01:07:24.814676+00:00,0,5.0,0.15478515625
17,2026-04-24T01:07:24.814676+00:00,1,1.0,0.6064453125
17,2026-04-24T01:07:24.814676+00:00,1,3.0,0.23193359375
17,2026-04-24T01:07:24.814676+00:00,1,5.0,0.134765625
17,2026-04-24T01:07:24.814676+00:00,2,1.0,0.6142578125
17,2026-04-24T01:07:24.814676+00:00,2,3.0,0.22900390625
17,2026-04-24T01:07:24.814676+00:00,2,5.0,0.1259765625
17,2026-04-24T01:07:24.814676+00:00,3,1.0,0.6103515625
17,2026-04-24T01:07:24.814676+00:00,3,3.0,0.22021484375
17,2026-04-24T01:07:24.814676+00:00,3,5.0,0.15966796875
17,2026-04-24T01:07:24.814676+00:00,4,1.0,0.61962890625
17,2026-04-24T01:07:24.814676+00:00,4,3.0,0.20361328125
17,2026-04-24T01:07:24.814676+00:00,4,5.0,0.1572265625
17,2026-04-24T01:07:24.814676+00:00,5,1.0,0.59765625
17,2026-04-24T01:07:24.814676+00:00,5,3.0,0.24462890625
17,2026-04-24T01:07:24.814676+00:00,5,5.0,0.130859375
17,2026-04-24T01:07:24.814676+00:00,6,1.0,0.599609375
17,2026-04-24T01:07:24.814676+00:00,6,3.0,0.1982421875
17,2026-04-24T01:07:24.814676+00:00,6,5.0,0.14208984375
17,2026-04-24T01:07:24.814676+00:00,7,1.0,0.59619140625
17,2026-04-24T01:07:24.814676+00:00,7,3.0,0.2373046875
17,2026-04-24T01:07:24.814676+00:00,7,5.0,0.13427734375
17,2026-04-24T01:07:24.814676+00:00,8,1.0,0.6171875
17,2026-04-24T01:07:24.814676+00:00,8,3.0,0.22509765625
17,2026-04-24T01:07:24.814676+00:00,8,5.0,0.14208984375
17,2026-04-24T01:07:24.814676+00:00,9,1.0,0.61279296875
17,2026-04-24T01:07:24.814676+00:00,9,3.0,0.26220703125
17,2026-04-24T01:07:24.814676+00:00,9,5.0,0.17529296875
18,2026-04-24T01:37:24.914762+00:00,0,1.0,0.5771484375
18,2026-04-24T01:37:24.914762+00:00,0,3.0,0.2392578125
18,2026-04-24T01:37:24.914762+00:00,0,5.0,0.15771484375
18,2026-04-24T01:37:24.914762+00:00,1,1.0,0.57470703125
18,2026-04-24T01:37:24.914762+00:00,1,3.0,0.28173828125
18,2026-04-24T01:37:24.914762+00:00,1,5.0,0.1875
18,2026-04-24T01:37:24.914762+00:00,2,1.0,0.5908203125
18,2026-04-24T01:37:24.914762+00:00,2,3.0,0.25634765625
18,2026-04-24T01:37:24.914762+00:00,2,5.0,0.17041015625
18,2026-04-24T01:37:24.914762+00:00,3,1.0,0.58984375
18,2026-04-24T01:37:24.914762+00:00,3,3.0,0.232421875
18,2026-04-24T01:37:24.914762+00:00,3,5.0,0.1748046875
18,2026-04-24T01:37:24.914762+00:00,4,1.0,0.572265625
18,2026-04-24T01:37:24.914762+00:00,4,3.0,0.236328125
18,2026-04-24T01:37:24.914762+00:00,4,5.0,0.12841796875
18,2026-04-24T01:37:24.914762+00:00,5,1.0,0.56005859375
18,2026-04-24T01:37:24.914762+00:00,5,3.0,0.22412109375
18,2026-04-24T01:37:24.914762+00:00,5,5.0,0.17138671875
18,2026-04-24T01:37:24.914762+00:00,6,1.0,0.5615234375
18,2026-04-24T01:37:24.914762+00:00,6,3.0,0.26318359375
18,2026-04-24T01:37:24.914762+00:00,6,5.0,0.17138671875
18,2026-04-24T01:37:24.914762+00:00,7,1.0,0.58837890625
18,2026-04-24T01:37:24.914762+00:00,7,3.0,0.23388671875
18,2026-04-24T01:37:24.914762+00:00,7,5.0,0.171875
18,2026-04-24T01:37:24.914762+00:00,8,1.0,0.6005859375
18,2026-04-24T01:37:24.914762+00:00,8,3.0,0.25390625
18,2026-04-24T01:37:24.914762+00:00,8,5.0,0.18896484375
18,2026-04-24T01:37:24.914762+00:00,9,1.0,0.5791015625
18,2026-04-24T01:37:24.914762+00:00,9,3.0,0.23193359375
18,2026-04-24T01:37:24.914762+00:00,9,5.0,0.177734375
19,2026-04-24T02:07:25.014903+00:00,0,1.0,0.6015625
19,2026-04-24T02:07:25.014903+00:00,0,3.0,0.25244140625
19,2026-04-24T02:07:25.014903+00:00,0,5.0,0.154296875
19,2026-04-24T02:07:25.014903+00:00,1,1.0,0.5869140625
19,2026-04-24T02:07:25.014903+00:00,1,3.0,0.21484375
19,2026-04-24T02:07:25.014903+00:00,1,5.0,0.1611328125
19,2026-04-24T02:07:25.014903+00:00,2,1.0,0.59423828125
19,2026-04-24T02:07:25.014903+00:00,2,3.0,0.24072265625
19,2026-04-24T02:07:25.014903+00:00,2,5.0,0.1201171875
19,2026-04-24T02:07:25.014903+00:00,3,1.0,0.5888671875
19,2026-04-24T02:07:25.014903+00:00,3,3.0,0.2333984375
19,2026-04-24T02:07:25.014903+00:00,3,5.0,0.1123046875
19,2026-04-24T02:07:25.014903+00:00,4,1.0,0.58984375
19,2026-04-24T02:07:25.014903+00:00,4,3.0,0.25439453125
19,2026-04-24T02:07:25.014903+00:00,4,5.0,0.13818359375
19,2026-04-24T02:07:25.014903+00:00,5,1.0,0.58984375
19,2026-04-24T02:07:25.014903+00:00,5,3.0,0.25732421875
19,2026-04-24T02:07:25.014903+00:00,5,5.0,0.1201171875
19,2026-04-24T02:07:25.014903+00:00,6,1.0,0.57763671875
19,2026-04-24T02:07:25.014903+00:00,6,3.0,0.2333984375
19,2026-04-24T02:07:25.014903+00:00,6,5.0,0.12255859375
19,2026-04-24T02:07:25.014903+00:00,7,1.0,0.599609375
19,2026-04-24T02:07:25.014903+00:00,7,3.0,0.22314453125
19,2026-04-24T02:07:25.014903+00:00,7,5.0,0.1435546875
19,2026-04-24T02:07:25.014903+00:00,8,1.0,0.60595703125
19,2026-04-24T02:07:25.014903+00:00,8,3.0,0.2294921875
19,2026-04-24T02:07:25.014903+00:00,8,5.0,0.16259765625
19,2026-04-24T02:07:25.014903+00:00,9,1.0,0.57421875
19,2026-04-24T02:07:25.014903+00:00,9,3.0,0.23486328125
19,2026-04-24T02:07:25.014903+00:00,9,5.0,0.1279296875
20,2026-04-24T02:37:25.115051+00:00,0,1.0,0.60595703125
20,2026-04-24T02:37:25.115051+00:00,0,3.0,0.208984375
20,2026-04-24T02:37:25.115051+00:00,0,5.0,0.14990234375
20,2026-04-24T02:37:25.115051+00:00,1,1.0,0.6181640625
20,2026-04-24T02:37:25.115051+00:00,1,3.0,0.22216796875
20,2026-04-24T02:37:25.115051+00:00,1,5.0,0.16748046875
20,2026-04-24T02:37:25.115051+00:00,2,1.0,0.5888671875
20,2026-04-24T02:37:25.115051+00:00,2,3.0,0.25
20,2026-04-24T02:37:25.115051+00:00,2,5.0,0.13037109375
20,2026-04-24T02:37:25.115051+00:00,3,1.0,0.59716796875
20,2026-04-24T02:37:25.115051+00:00,3,3.0,0.240234375
20,2026-04-24T02:37:25.115051+00:00,3,5.0,0.13818359375
20,2026-04-24T02:37:25.115051+00:00,4,1.0,0.6044921875
20,2026-04-24T02:37:25.115051+00:00,4,3.0,0.21337890625
20,2026-04-24T02:37:25.115051+00:00,4,5.0,0.130859375
20,2026-04-24T02:37:25.115051+00:00,5,1.0,0.6162109375
20,2026-04-24T02:37:25.115051+00:00,5,3.0,0.23828125
20,2026-04-24T02:37:25.115051+00:00,5,5.0,0.15234375
20,2026-04-24T02:37:25.115051+00:00,6,1.0,0.61474609375
20,2026-04-24T02:37:25.115051+00:00,6,3.0,0.22607421875
20,2026-04-24T02:37:25.115051+00:00,6,5.0,0.12451171875
20,2026-04-24T02:37:25.115051+00:00,7,1.0,0.6201171875
20,2026-04-24T02:37:25.115051+00:00,7,3.0,0.20947265625
20,2026-04-24T02:37:25.115051+00:00,7,5.0,0.1376953125
20,2026-04-24T02:37:25.115051+00:00,8,1.0,0.60791015625
20,2026-04-24T02:37:25.115051+00:00,8,3.0,0.2294921875
20,2026-04-24T02:37:25.115051+00:00,8,5.0,0.13818359375
20,2026-04-24T02:37:25.115051+00:00,9,1.0,0.6103515625
20,2026-04-24T02:37:25.115051+00:00,9,3.0,0.24462890625
20,2026-04-24T02:37:25.115051+00:00,9,5.0,0.1455078125
21,2026-04-24T03:07:25.215330+00:00,0,1.0,0.58935546875
21,2026-04-24T03:07:25.215330+00:00,0,3.0,0.21923828125
21,2026-04-24T03:07:25.215330+00:00,0,5.0,0.1044921875
21,2026-04-24T03:07:25.215330+00:00,1,1.0,0.578125
21,2026-04-24T03:07:25.215330+00:00,1,3.0,0.2080078125
21,2026-04-24T03:07:25.215330+00:00,1,5.0,0.13671875
21,2026-04-24T03:07:25.215330+00:00,2,1.0,0.56787109375
21,2026-04-24T03:07:25.215330+00:00,2,3.0,0.197265625
21,2026-04-24T03:07:25.215330+00:00,2,5.0,0.111328125
21,2026-04-24T03:07:25.215330+00:00,3,1.0,0.5888671875
21,2026-04-24T03:07:25.215330+00:00,3,3.0,0.2138671875
21,2026-04-24T03:07:25.215330+00:00,3,5.0,0.125
21,2026-04-24T03:07:25.215330+00:00,4,1.0,0.59326171875
21,2026-04-24T03:07:25.215330+00:00,4,3.0,0.22607421875
21,2026-04-24T03:07:25.215330+00:00,4,5.0,0.11865234375
21,2026-04-24T03:07:25.215330+00:00,5,1.0,0.5830078125
21,2026-04-24T03:07:25.215330+00:00,5,3.0,0.228515625
21,2026-04-24T03:07:25.215330+00:00,5,5.0,0.13525390625
21,2026-04-24T03:07:25.215330+00:00,6,1.0,0.59033203125
21,2026-04-24T03:07:25.215330+00:00,6,3.0,0.20751953125
21,2026-04-24T03:07:25.215330+00:00,6,5.0,0.123046875
21,2026-04-24T03:07:25.215330+00:00,7,1.0,0.56689453125
21,2026-04-24T03:07:25.215330+00:00,7,3.0,0.23779296875
21,2026-04-24T03:07:25.215330+00:00,7,5.0,0.09375
21,2026-04-24T03:07:25.215330+00:00,8,1.0,0.5693359375
21,2026-04-24T03:07:25.215330+00:00,8,3.0,0.23095703125
21,2026-04-24T03:07:25.215330+00:00,8,5.0,0.13720703125
21,2026-04-24T03:07:25.215330+00:00,9,1.0,0.5654296875
21,2026-04-24T03:07:25.215330+00:00,9,3.0,0.216796875
21,2026-04-24T03:07:25.215330+00:00,9,5.0,0.12353515625
22,2026-04-24T03:37:25.315479+00:00,0,1.0,0.60546875
22,2026-04-24T03:37:25.315479+00:00,0,3.0,0.2451171875
22,2026-04-24T03:37:25.315479+00:00,0,5.0,0.14111328125
22,2026-04-24T03:37:25.315479+00:00,1,1.0,0.61376953125
22,2026-04-24T03:37:25.315479+00:00,1,3.0,0.255859375
22,2026-04-24T03:37:25.315479+00:00,1,5.0,0.14013671875
22,2026-04-24T03:37:25.315479+00:00,2,1.0,0.60595703125
22,2026-04-24T03:37:25.315479+00:00,2,3.0,0.26025390625
22,2026-04-24T03:37:25.315479+00:00,2,5.0,0.123046875
22,2026-04-24T03:37:25.315479+00:00,3,1.0,0.603515625
22,2026-04-24T03:37:25.315479+00:00,3,3.0,0.24267578125
22,2026-04-24T03:37:25.315479+00:00,3,5.0,0.16943359375
22,2026-04-24T03:37:25.315479+00:00,4,1.0,0.60498046875
22,2026-04-24T03:37:25.315479+00:00,4,3.0,0.24267578125
22,2026-04-24T03:37:25.315479+00:00,4,5.0,0.15380859375
22,2026-04-24T03:37:25.315479+00:00,5,1.0,0.6220703125
22,2026-04-24T03:37:25.315479+00:00,5,3.0,0.24853515625
22,2026-04-24T03:37:25.315479+00:00,5,5.0,0.1162109375
22,2026-04-24T03:37:25.315479+00:00,6,1.0,0.60400390625
22,2026-04-24T03:37:25.315479+00:00,6,3.0,0.26806640625
22,2026-04-24T03:37:25.315479+00:00,6,5.0,0.1181640625
22,2026-04-24T03:37:25.315479+00:00,7,1.0,0.62060546875
22,2026-04-24T03:37:25.315479+00:00,7,3.0,0.24169921875
22,2026-04-24T03:37:25.315479+00:00,7,5.0,0.1279296875
22,2026-04-24T03:37:25.315479+00:00,8,1.0,0.62451171875
22,2026-04-24T03:37:25.315479+00:00,8,3.0,0.2392578125
22,2026-04-24T03:37:25.315479+00:00,8,5.0,0.14111328125
22,2026-04-24T03:37:25.315479+00:00,9,1.0,0.6181640625
22,2026-04-24T03:37:25.315479+00:00,9,3.0,0.2421875
22,2026-04-24T03:37:25.315479+00:00,9,5.0,0.15576171875
23,2026-04-24T04:07:25.317008+00:00,0,1.0,0.5966796875
23,2026-04-24T04:07:25.317008+00:00,0,3.0,0.2216796875
23,2026-04-24T04:07:25.317008+00:00,0,5.0,0.1328125
23,2026-04-24T04:07:25.317008+00:00,1,1.0,0.560546875
23,2026-04-24T04:07:25.317008+00:00,1,3.0,0.21484375
23,2026-04-24T04:07:25.317008+00:00,1,5.0,0.125
23,2026-04-24T04:07:25.317008+00:00,2,1.0,0.56689453125
23,2026-04-24T04:07:25.317008+00:00,2,3.0,0.21044921875
23,2026-04-24T04:07:25.317008+00:00,2,5.0,0.09423828125
23,2026-04-24T04:07:25.317008+00:00,3,1.0,0.58984375
23,2026-04-24T04:07:25.317008+00:00,3,3.0,0.1865234375
23,2026-04-24T04:07:25.317008+00:00,3,5.0,0.08203125
23,2026-04-24T04:07:25.317008+00:00,4,1.0,0.5927734375
23,2026-04-24T04:07:25.317008+00:00,4,3.0,0.2119140625
23,2026-04-24T04:07:25.317008+00:00,4,5.0,0.12109375
23,2026-04-24T04:07:25.317008+00:00,5,1.0,0.56689453125
23,2026-04-24T04:07:25.317008+00:00,5,3.0,0.23095703125
23,2026-04-24T04:07:25.317008+00:00,5,5.0,0.13916015625
23,2026-04-24T04:07:25.317008+00:00,6,1.0,0.57421875
23,2026-04-24T04:07:25.317008+00:00,6,3.0,0.19677734375
23,2026-04-24T04:07:25.317008+00:00,6,5.0,0.10791015625
23,2026-04-24T04:07:25.317008+00:00,7,1.0,0.58837890625
23,2026-04-24T04:07:25.317008+00:00,7,3.0,0.21728515625
23,2026-04-24T04:07:25.317008+00:00,7,5.0,0.1103515625
23,2026-04-24T04:07:25.317008+00:00,8,1.0,0.58984375
23,2026-04-24T04:07:25.317008+00:00,8,3.0,0.20458984375
23,2026-04-24T04:07:25.317008+00:00,8,5.0,0.1357421875
23,2026-04-24T04:07:25.317008+00:00,9,1.0,0.58154296875
23,2026-04-24T04:07:25.317008+00:00,9,3.0,0.2021484375
23,2026-04-24T04:07:25.317008+00:00,9,5.0,0.09521484375
24,2026-04-24T04:37:25.321009+00:00,0,1.0,0.5703125
24,2026-04-24T04:37:25.321009+00:00,0,3.0,0.21826171875
24,2026-04-24T04:37:25.321009+00:00,0,5.0,0.10107421875
24,2026-04-24T04:37:25.321009+00:00,1,1.0,0.517578125
24,2026-04-24T04:37:25.321009+00:00,1,3.0,0.18017578125
24,2026-04-24T04:37:25.321009+00:00,1,5.0,0.13330078125
24,2026-04-24T04:37:25.321009+00:00,2,1.0,0.51318359375
24,2026-04-24T04:37:25.321009+00:00,2,3.0,0.20751953125
24,2026-04-24T04:37:25.321009+00:00,2,5.0,0.115234375
24,2026-04-24T04:37:25.321009+00:00,3,1.0,0.5302734375
24,2026-04-24T04:37:25.321009+00:00,3,3.0,0.224609375
24,2026-04-24T04:37:25.321009+00:00,3,5.0,0.115234375
24,2026-04-24T04:37:25.321009+00:00,4,1.0,0.5390625
24,2026-04-24T04:37:25.321009+00:00,4,3.0,0.22021484375
24,2026-04-24T04:37:25.321009+00:00,4,5.0,0.11181640625
24,2026-04-24T04:37:25.321009+00:00,5,1.0,0.5478515625
24,2026-04-24T04:37:25.321009+00:00,5,3.0,0.20068359375
24,2026-04-24T04:37:25.321009+00:00,5,5.0,0.13671875
24,2026-04-24T04:37:25.321009+00:00,6,1.0,0.54443359375
24,2026-04-24T04:37:25.321009+00:00,6,3.0,0.22412109375
24,2026-04-24T04:37:25.321009+00:00,6,5.0,0.1376953125
24,2026-04-24T04:37:25.321009+00:00,7,1.0,0.556640625
24,2026-04-24T04:37:25.321009+00:00,7,3.0,0.1953125
24,2026-04-24T04:37:25.321009+00:00,7,5.0,0.12353515625
24,2026-04-24T04:37:25.321009+00:00,8,1.0,0.5615234375
24,2026-04-24T04:37:25.321009+00:00,8,3.0,0.17919921875
24,2026-04-24T04:37:25.321009+00:00,8,5.0,0.11572265625
24,2026-04-24T04:37:25.321009+00:00,9,1.0,0.55224609375
24,2026-04-24T04:37:25.321009+00:00,9,3.0,0.2255859375
24,2026-04-24T04:37:25.321009+00:00,9,5.0,0.1171875
