pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,8,"t y h , e fi p n e it r e - = XF i 2 ,m o m,i σ2 (15) n i sampling effects are amplified in the error mitigated m,i i estimator which incurs a higher variance than the where o := P o (z)2 are constants pre- noisy expectation value estimator for a fixed num- m,i z m,i determined from the target observables ("
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,8,"derives theo- step) and recall that n are the number of indepen- retical lower bounds on the sample complexity over- i dent samples {Z }ni each with variance σ2. headoferrormitigationintermsofthemaximalnoise s s=1 i bias and distinguishability measures. In particular, for a local depolarising noise model t"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,11,"hardware 18: runs, are limited by finite size sampling so that the 19: Measure all qubits in the computational basis obtained data D = {Dq } incurs a variance de- i,m i,m pending on the fixed number of shots. Fitting this datatothesurfaceF(D,⟨O ˆ ⟩ )=0todeterminean EM errormitigatedestimatorcanbenumerically"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,24,"ues for increasing depth and qubit number one how the tension between low levels of noise and high may employ scalable benchmarks consisting, for ex- variance in the noisy estimators make it difficult to ample, of mirrored circuits. Mirrored circuits – with quantify the performance of error mitigation in th"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,27,"where e is maximal (gate) error rate. Since σ2 E.4.1 Clifford Data Regression max N is the variance of the sample mean estimator for the ˆ We consider a linear functional model as in Eq. (8) noisy expectation value ⟨O⟩ , it will depend on the N with"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,27,"valuable in calculating σ2 , the vari- EM ˆ ance in ⟨O⟩ EM , note the following derivation of the where we employ respectively Lemma E.1, Eq. (35), ˆ variance in the estimator A and Eq. (32), and use |Dc| to denote the number of Var h A ˆi =Var ""PK i=1 (x i −x¯)(y i −y¯) # (32) C m l e i n ff t or o d fL tr"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,28,") ⟨O ˆ ⟩2 |λ|⟨O ˆ ⟩2 1 EM N = 1 σ N 2 +λ ¯ 1 λ+1 σ2 |λ|⟨O ˆ ⟩2 (cid:16) P|λ| (λ −λ ¯)2 (cid:17) |λ| N N i=1 i (46) E.4.3 Relative Error of Mitigation Variance We combine the arguments in Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of ou"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,28,"ror of Mitigation Variance We combine the arguments in Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of our experiments. Here σ2 , the variance in the estimator N of the noisy expectation value, is approximated by resampling the shots pro"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,strong,variance-reported,28,"Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of our experiments. Here σ2 , the variance in the estimator N of the noisy expectation value, is approximated by resampling the shots produced in the experiments of Figs. 8a and 8b. σ2 is calc"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,3,"nSection2.4. Theaccuracyofthedatacol- K lected, influenced by the available shot budget, also D =⟨O ˆ ⟩ + X F λi, (4) λ EM i impacts the accuracy and variance in the final error i=1 mitigated observable expectation approximation. We explore this variance in the case of our experiments with negligible higher"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,3,"=⟨O ˆ ⟩ + X F λi, (4) λ EM i impacts the accuracy and variance in the final error i=1 mitigated observable expectation approximation. We explore this variance in the case of our experiments with negligible higher order terms O(λK+1) and un- in Appendix E.4. known (complex) parameters F i . If the number of"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,7,"tateSimMitEx would ex- Furthermore, since both ⟨O ˆ ⟩ and ⟨O ˆ ⟩ are es- EM N pandtorevealaMitExfortheinputtedbackend,andaMitEx timators they incur a variance due to finite sampling for an ideal classical simulator. statistics. In general the ratio of two random vari- ables does not have a well defined vari"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,7,"ance due to finite sampling for an ideal classical simulator. statistics. In general the ratio of two random vari- ables does not have a well defined variance and the ratio of two normally distributed variables with zero mean gives rise to the Cauchy distribution, which is typically heavy tailed. However, u"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,8,by normal distribution with mean µ= µEM and vari- 4.2.1 Amplification of finite sampling variance in the µN ance error mitigated estimator ˆ σ ϵ 2 = (µ σ − E 2 M ⟨O⟩)2 + σ N 2 (µ (µ E − M ⟨ − O⟩ ⟨ ) O 4 ⟩)2 (13) R is ec p a r l o l du th c a ed t
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,8,"o g s a t t -p ed roc e e s s t s im in a g to w r hi ⟨ c O h ⟩ E fi M ts N N the experimental results to a functional model where σ2 and σ2 are the variance of estimators F(D,⟨O ˆ ⟩ EM )=0. The terms D i q ,m are sample mean ˆ EM ˆ N estimators that will introduce finite sampling effects. ⟨O⟩ and ⟨O⟩ due"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,8,"nfinite number of sam- EM i,m i,m i,m ficients F and where Dq are defined in Eq. (1). ples. We discuss in Appendix E.2 the conditions un- i,m i,m The variance due to finite sampling in the error miti- der which the above approximation holds. gated estimator is then 4.2 Performance of Error Mitigation Method"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,8,"t y h , e fi p n e it r e - = XF i 2 ,m o m,i σ2 (15) n i sampling effects are amplified in the error mitigated m,i i estimator which incurs a higher variance than the where o := P o (z)2 are constants pre- noisy expectation value estimator for a fixed num- m,i z m,i determined from the target observables ("
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,8,"derives theo- step) and recall that n are the number of indepen- retical lower bounds on the sample complexity over- i dent samples {Z }ni each with variance σ2. headoferrormitigationintermsofthemaximalnoise s s=1 i bias and distinguishability measures. In particular, for a local depolarising noise model t"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,11,"hardware 18: runs, are limited by finite size sampling so that the 19: Measure all qubits in the computational basis obtained data D = {Dq } incurs a variance de- i,m i,m pending on the fixed number of shots. Fitting this datatothesurfaceF(D,⟨O ˆ ⟩ )=0todeterminean EM errormitigatedestimatorcanbenumerically"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,24,"ues for increasing depth and qubit number one how the tension between low levels of noise and high may employ scalable benchmarks consisting, for ex- variance in the noisy estimators make it difficult to ample, of mirrored circuits. Mirrored circuits – with quantify the performance of error mitigation in th"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,27,"where e is maximal (gate) error rate. Since σ2 E.4.1 Clifford Data Regression max N is the variance of the sample mean estimator for the ˆ We consider a linear functional model as in Eq. (8) noisy expectation value ⟨O⟩ , it will depend on the N with"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,27,"valuable in calculating σ2 , the vari- EM ˆ ance in ⟨O⟩ EM , note the following derivation of the where we employ respectively Lemma E.1, Eq. (35), ˆ variance in the estimator A and Eq. (32), and use |Dc| to denote the number of Var h A ˆi =Var ""PK i=1 (x i −x¯)(y i −y¯) # (32) C m l e i n ff t or o d fL tr"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,28,") ⟨O ˆ ⟩2 |λ|⟨O ˆ ⟩2 1 EM N = 1 σ N 2 +λ ¯ 1 λ+1 σ2 |λ|⟨O ˆ ⟩2 (cid:16) P|λ| (λ −λ ¯)2 (cid:17) |λ| N N i=1 i (46) E.4.3 Relative Error of Mitigation Variance We combine the arguments in Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of ou"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,28,"ror of Mitigation Variance We combine the arguments in Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of our experiments. Here σ2 , the variance in the estimator N of the noisy expectation value, is approximated by resampling the shots pro"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,variance-general,28,"Appendices E.4.1 and E.4.2 with Eq. (13) to produce Fig. 15, which exemplifies well controlled variance in the case of our experiments. Here σ2 , the variance in the estimator N of the noisy expectation value, is approximated by resampling the shots produced in the experiments of Figs. 8a and 8b. σ2 is calc"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,5,"in the training circuits. The relative errors for compositionover20instances(differentrandompurestates), these minima were analyzed in Fig. 3(c). The error bars are ordered by increasing corrected error. For all instances, we explained in the text. employed training data constructed from quantum circuits wit"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,9,"not necessary to obtain a good quality error mitigation with CDR. In both cases we use 70 training circuits and 1.16×106 shots for the mitigation. C Error bars The classical resources scale polynomially with in- In the main text, we display error bars on the cor- creasing number of the Clifford gates. Scali"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,9,"raining circuits and 1.16×106 shots for the mitigation. C Error bars The classical resources scale polynomially with in- In the main text, we display error bars on the cor- creasing number of the Clifford gates. Scaling of rected observables obtained by the CDR method. ξ and i needs to be analyzed empiricall"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,9,"sed the shallow circuits and the deep one with p≤16 we in the main text. were able to find good initial points starting from a Therefore we focus our error bars on the former setof200near-Cliffordcircuitsobtainedbyourchain source of error, i.e., imperfect training. For the most 9"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,10,"between the predicted and exact observ- noise channels: ablevalues. However,forourlargestimplementation, ∂ Q = 64 in Fig. 5(d), one can see that our error bars ρ(t)=−i[K(t),ρ(t)]+λL(ρ(t)). (19) ∂t sometimes underestimate the true error. This sug- gests that our error bars are useful as lower bounds Here λ i"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,10,"4 in Fig. 5(d), one can see that our error bars ρ(t)=−i[K(t),ρ(t)]+λL(ρ(t)). (19) ∂t sometimes underestimate the true error. This sug- gests that our error bars are useful as lower bounds Here λ is a (hopefully) small parameter that repre- on the true error. sents the strength of the action of the noise chan"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,10,". sents the strength of the action of the noise channels, As mentioned in the main text, we calculate our sothelimitλ→0wouldrepresentnoiselessquantum error bars using the value of the cost function C ob- computation. Attempting to approximate this limit tained after training. Specifically, the magnitude of i"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,10,"mputation. Attempting to approximate this limit tained after training. Specifically, the magnitude of istheheartofZNE.Whileanexperimentercannotin the error bar is given by three standard deviations, general directly adjust λ, under the assumption that wherethestandarddeviationisgivenby p C/(L−1), the form of"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,12,"Figure 13: Extrapolating the stretched circuit data. Note that the error bars displayed here represent the uncertainties of the fit for c = 0 and the uncertainty from finite statistics for c ∈ {1,1.1,1.25,1.5}. (The finite sta"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,12,"yed here represent the uncertainties of the fit for c = 0 and the uncertainty from finite statistics for c ∈ {1,1.1,1.25,1.5}. (The finite statistics error bars are much smaller than the markers.) Note also that the third order fit is equivalent to using equation (3) in [45]. For reference, the true values o"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,error-bar,12,"−2.0990, respectively. Corresponding CDR mitigated vales of E/Q are −2.071(54), −2.038(26), −2.048(39), respectively, with the parentheses being CDR error bars. These instances correspond to the first three instances shown in Fig. 2. themethodislimitedtothecasesforwhichtheexact Q a a 1 2 expectation value o"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,std-dev,12,cuit the QAOA optimization and different observables contribut- of interest. In this appendix we give insight into ing to the energy. We also include standard deviation of the this problem for the more realistic case of the IBM absolute values using parentheses notation. Ourense noise model. To that end we perform th
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,sigma-value,7,"quantum erasure channel. More generally, this anal- w(n)=e−d2/σ2 , d=||R (α)−Sn||, (14) Z ysis applies to any channel that maps the input state with σ = 1/2. Note that such an update preserves toaconvexcombinationoftheinputstateandafixed thenumberofnon-CliffordgatesN. Wevisualizethe state, of the form:"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,sigma-value,8,"timationexample,weusedasimilar expression to what we used for QAOA: Here,X istheenergyperqubit,andX =−2.1being 0 roughlythegroundstateenergy. WeusedX σ =0.05, L(Xnoisy)∝e−(X φ noisy−X ψ noisy)2/X σ 2 , (17) φ though we found that instead using X = 0.1 or 0.2 σ produced similar results. Larger values (X"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,sigma-value,8,"X φ noisy−X ψ noisy)2/X σ 2 , (17) φ though we found that instead using X = 0.1 or 0.2 σ produced similar results. Larger values (X σ ∼ 1) de- with X σ = 0.1. This version is appropriate when graded the quality of the results. correctingobservablesthatwedonothavespecialin- For this proof of principle dem"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,weak,uncertainty,12,"Figure 13: Extrapolating the stretched circuit data. Note that the error bars displayed here represent the uncertainties of the fit for c = 0 and the uncertainty from finite statistics for c ∈ {1,1.1,1.25,1.5}. (The finite statistics error bars are much smaller than the markers.) Note also that the third order"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,weak,fluctuation,5,"diagram). and 360 non-Clifford rotations. The scaling results presented in Figs. 3, 4 were ob- tained with 70 circuits in the training set and 16384 fluctuations in the energy, i.e., very different noisy (Figs. 3(b,c,d), 4) or 65536 (Fig. 3(a)) shots per cir- energy values are correctly mapped to the same cor"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,weak,fluctuation,5,"l shot cost of the CDR mit- rected ground-state energy values. For large Q, some igation per circuit of interest equals 1.16×106 and remnant of these fluctuations still linger in the cor- 4.65×106, respectively. These shot numbers are of rected energies, leading to the worse performance in thesameorderastheone"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,plus-minus-value,14,"edwithformeasurementintheYbasis(b),toobtainanotherbity.TheoutputisdefinedasZ =(−1)x+i(−1)y. Theoracularcostis2k.ThiscircuitproducesarandomvariableZ ∈{±1±i}withprobabilitydistribution. Algorithm 2. [Robust phase estimation (RPE)] Input: Note again the distinction between the input parameter number of o"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,5,"- CQPE. ples from a noisy quantum computer with a known error em channel,wecanconstructanEUMLE.Thisestimatorcon- verges to the true value of φ with a variance that scales D.Errormitigationbeyondexpectationvalues inverselywiththetotalnumberofsamples. OurthirdcontributionistodevelopageneralEMproto- E.QFT-base"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,9,"surface- original circuit [44]. In this case, the exponential over- codecycles,sowecanthereforeestimatethelogicalerror head manifests as an increased variance or, equivalently, probabilityforagateas as a larger number of samples required to estimate an ⎧ expectationvaluetoafixedprecision. ⎨ p , ifd =1, phys"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,12,"otal number of appli- the phase to estimate [60]. The probe state that optimizes cationsofU(cid:2) requiredtoimplementtheestimator.T isthe the Holevo variance of th√e es(cid:3)timator, however, is not the maximumnumberofapplicationsofU(cid:2) inasinglequantum uniformsuperposition1/ K K k= − 0 1|k(cid:7)butr"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,17,"γ)≤(cid:4) t . We write 1 theestimatorerrorasasumoftwocases: any single experiment. With a small number of samples, the error is characterized by the variance of the circuit 1 output probability distribution. We need to find T such (cid:4)2 ≈p ×2+(1−p ) . (27) that when the total resources are T , the expec"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,21,"C ∼ em to understand the idealized performance of a quantum F−1, which we term the postselection bound. This is algorithm (especially in terms of the variance cost), but it achieved by symmetry verification [47,48,132], and echo fails to capture the bias present in a typical noise model verification when st"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,22,":3) noisy implementation U of U in Eq. (45) for a fidelity F =e−γT (witherrorrateγ <1/ν).Then,wecanrealize The above analysis considers the increased variance an error-mitigated single-control QPE protocol that esti- fromquantumerrormitigation(andtheassociatedincrease mates φ to an accuracy (cid:4) with an"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,27,"limit as (cid:4) →0, For any constant B>b2/a2c2, we can then use this limit in practice we expect this gap to be significantly smaller. to bound the variance σ2 for any sucffi iently large depth Furthermore, one could consider replacing our constant T >T : regularizationwithanoise-specificadditionalterm,wh"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,27,"he value of b≈0.16. For an example choice of c= some region, around the true phase value. By postselect- 0.4, we find a≈0.01. Hence, the bound on the variance ing the outcomes of all our circuit runs based on whether inEq.(82)issatisfiedforanydepthT forB=b2/a2c2 ≈ they lie in this clustering region, we can"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,27,"inEq.(82)issatisfiedforanydepthT forB=b2/a2c2 ≈ they lie in this clustering region, we can avoid the explo- 12.6. (cid:3) sion of the final estimator variance due to the spread of the noisy samples. Note that this is already somewhat achieved by the regularization, as the regularized likeli- 4.OverheadforQP"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,28,"he signal coming from each eigenstate. The R |S| ji R i development of a filtering procedure that works both for (ji,yi )∈S eigenvalue projection and variance reduction, as well as Regularizationcanbereintroducedanalogously,asinSec. thedetailsonthechoiceofthecenterandwidthofthefil- IV E 2. Depending on the"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,32,"Demonstrationoflogicalqubitsand circuit-divisionalgorithmstargetstheestimateofthephase repeated error correction with better-than-physical error with variance bounded by (cid:4)2, without allowing for any rates,Arxiv:2404.02280. failure probability. A failure probability of δ, assuming [3] D. Bluvstein et a"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,variance-reported,32,"error produces a random phase estimate, would [4] R. Acharya et al., Quantum error correction below the result in a final estimate with a much larger variance surfacecodethreshold,ArXiv:2408.13687. (1−δ)(cid:4)2+δλ2π2. While prior knowledge about the tar- [5] M. Reiher, N. Wiebe, K. M. Svore, D. Wecker, and"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,spread,27,"foranydepthT forB=b2/a2c2 ≈ they lie in this clustering region, we can avoid the explo- 12.6. (cid:3) sion of the final estimator variance due to the spread of the noisy samples. Note that this is already somewhat achieved by the regularization, as the regularized likeli- 4.OverheadforQPEwithlocalPaulinoi"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,5,"- CQPE. ples from a noisy quantum computer with a known error em channel,wecanconstructanEUMLE.Thisestimatorcon- verges to the true value of φ with a variance that scales D.Errormitigationbeyondexpectationvalues inverselywiththetotalnumberofsamples. OurthirdcontributionistodevelopageneralEMproto- E.QFT-base"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,9,"surface- original circuit [44]. In this case, the exponential over- codecycles,sowecanthereforeestimatethelogicalerror head manifests as an increased variance or, equivalently, probabilityforagateas as a larger number of samples required to estimate an ⎧ expectationvaluetoafixedprecision. ⎨ p , ifd =1, phys"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,12,"otal number of appli- the phase to estimate [60]. The probe state that optimizes cationsofU(cid:2) requiredtoimplementtheestimator.T isthe the Holevo variance of th√e es(cid:3)timator, however, is not the maximumnumberofapplicationsofU(cid:2) inasinglequantum uniformsuperposition1/ K K k= − 0 1|k(cid:7)butr"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,17,"γ)≤(cid:4) t . We write 1 theestimatorerrorasasumoftwocases: any single experiment. With a small number of samples, the error is characterized by the variance of the circuit 1 output probability distribution. We need to find T such (cid:4)2 ≈p ×2+(1−p ) . (27) that when the total resources are T , the expec"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,21,"C ∼ em to understand the idealized performance of a quantum F−1, which we term the postselection bound. This is algorithm (especially in terms of the variance cost), but it achieved by symmetry verification [47,48,132], and echo fails to capture the bias present in a typical noise model verification when st"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,22,":3) noisy implementation U of U in Eq. (45) for a fidelity F =e−γT (witherrorrateγ <1/ν).Then,wecanrealize The above analysis considers the increased variance an error-mitigated single-control QPE protocol that esti- fromquantumerrormitigation(andtheassociatedincrease mates φ to an accuracy (cid:4) with an"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,27,"limit as (cid:4) →0, For any constant B>b2/a2c2, we can then use this limit in practice we expect this gap to be significantly smaller. to bound the variance σ2 for any sucffi iently large depth Furthermore, one could consider replacing our constant T >T : regularizationwithanoise-specificadditionalterm,wh"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,27,"he value of b≈0.16. For an example choice of c= some region, around the true phase value. By postselect- 0.4, we find a≈0.01. Hence, the bound on the variance ing the outcomes of all our circuit runs based on whether inEq.(82)issatisfiedforanydepthT forB=b2/a2c2 ≈ they lie in this clustering region, we can"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,27,"inEq.(82)issatisfiedforanydepthT forB=b2/a2c2 ≈ they lie in this clustering region, we can avoid the explo- 12.6. (cid:3) sion of the final estimator variance due to the spread of the noisy samples. Note that this is already somewhat achieved by the regularization, as the regularized likeli- 4.OverheadforQP"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,28,"he signal coming from each eigenstate. The R |S| ji R i development of a filtering procedure that works both for (ji,yi )∈S eigenvalue projection and variance reduction, as well as Regularizationcanbereintroducedanalogously,asinSec. thedetailsonthechoiceofthecenterandwidthofthefil- IV E 2. Depending on the"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,32,"Demonstrationoflogicalqubitsand circuit-divisionalgorithmstargetstheestimateofthephase repeated error correction with better-than-physical error with variance bounded by (cid:4)2, without allowing for any rates,Arxiv:2404.02280. failure probability. A failure probability of δ, assuming [3] D. Bluvstein et a"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,variance-general,32,"error produces a random phase estimate, would [4] R. Acharya et al., Quantum error correction below the result in a final estimate with a much larger variance surfacecodethreshold,ArXiv:2408.13687. (1−δ)(cid:4)2+δλ2π2. While prior knowledge about the tar- [5] M. Reiher, N. Wiebe, K. M. Svore, D. Wecker, and"
