pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,plus-minus,11,"ause the number of POVM effects (six) is greater than the dimension of the operator space (four)]. A suitable set of duals is 1 D = (I±p−1σ ). (A.4) α± 2 α α Given a quantum register of N qubits, where each qubit is measured individually in the informationally complete way, the linear inversion formu"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,plus-minus,28,28 1.30 1.25 1.20 1.15 1.10 1.05 1.00 50 100 150 200 250 Bond dimension O a b c Noiseless value |Oi+1 Oi| Oi±2 i 0.08 2 i 10 1 0.06 0.04 10 2 0.02 | i | 2 i Unmitigated 0.00 50 100 150 200 50 100 150 200 250 Bond dimension Bond dimension FIG. S10. Convergence
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"4 representation for N−1. Suppose the noise is a mixture (cid:80) N =(1−ϵ)Id+ϵΛ , where Λ [•]= p σ •σ is P P α̸=0 α α α a random unitary quantum channel and unitary opera- torsarenon-trivialPaulistringsσ = (cid:78)N−1σ . Then α m=0 αm N−1 ≈(1+ϵ)Id−"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"4 representation for N−1. Suppose the noise is a mixture (cid:80) N =(1−ϵ)Id+ϵΛ , where Λ [•]= p σ •σ is P P α̸=0 α α α a random unitary quantum channel and unitary opera- torsarenon-trivialPaulistringsσ = (cid:78)N−1σ . Then α m=0 αm N−1 ≈(1+ϵ)Id−ϵΛ"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"nsion χ n and the above we have self duality, (N−1)† = N−1]. For a current iteration M l−1 has bond dimension χ l−1 , the Pauli string observable O = σ β , we have (N−1)†[σ β ] = next iteration map M l in Eq. (1) has bond dimension γ TEM σ β withthemeasurementoverheadγ TEM ≈1+ϵ− χ l = 16χ n χ l−1 . T"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"ve we have self duality, (N−1)† = N−1]. For a current iteration M l−1 has bond dimension χ l−1 , the Pauli string observable O = σ β , we have (N−1)†[σ β ] = next iteration map M l in Eq. (1) has bond dimension γ TEM σ β withthemeasurementoverheadγ TEM ≈1+ϵ− χ l = 16χ n χ l−1 . This results in an exp"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"−1 has bond dimension χ l−1 , the Pauli string observable O = σ β , we have (N−1)†[σ β ] = next iteration map M l in Eq. (1) has bond dimension γ TEM σ β withthemeasurementoverheadγ TEM ≈1+ϵ− χ l = 16χ n χ l−1 . This results in an exponentially grow- ϵ (cid:80) p (−1)⟨α,β⟩, where ⟨α,β⟩ = 0 (1) if σ a"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"M σ β withthemeasurementoverheadγ TEM ≈1+ϵ− χ l = 16χ n χ l−1 . This results in an exponentially grow- ϵ (cid:80) p (−1)⟨α,β⟩, where ⟨α,β⟩ = 0 (1) if σ and σ ing bond dimension 16LχL−1 for a circuit of depth L. α̸=0 α α β n commute (anticommute). We see that γ ≤ γ al- To overcome this difficulty, the"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"withthemeasurementoverheadγ TEM ≈1+ϵ− χ l = 16χ n χ l−1 . This results in an exponentially grow- ϵ (cid:80) p (−1)⟨α,β⟩, where ⟨α,β⟩ = 0 (1) if σ and σ ing bond dimension 16LχL−1 for a circuit of depth L. α̸=0 α α β n commute (anticommute). We see that γ ≤ γ al- To overcome this difficulty, the MPO i"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"=0 α α β n commute (anticommute). We see that γ ≤ γ al- To overcome this difficulty, the MPO is compressed af- TEM PEC ways holds, and γ < γ whenever σ commutes ter each iteration either to a fixed bond dimension at TEM PEC β with at least one of the σ for which p ̸= 0. If σ most χ or to a desired pr"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"essed af- TEM PEC ways holds, and γ < γ whenever σ commutes ter each iteration either to a fixed bond dimension at TEM PEC β with at least one of the σ for which p ̸= 0. If σ most χ or to a desired precision. This is achieved by α α β max commuteswithallofthenon-triviallycontributingoper- truncating"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"holds, and γ < γ whenever σ commutes ter each iteration either to a fixed bond dimension at TEM PEC β with at least one of the σ for which p ̸= 0. If σ most χ or to a desired precision. This is achieved by α α β max commuteswithallofthenon-triviallycontributingoper- truncating the smallest singular v"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"sion. This is achieved by α α β max commuteswithallofthenon-triviallycontributingoper- truncating the smallest singular values in the canonical ators σ (e.g., σ =I), then γ =1. In experimental representation for the MPO or by variational methods α β TEM studies of the Pauli-Lindblad noise models [21]"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"s is achieved by α α β max commuteswithallofthenon-triviallycontributingoper- truncating the smallest singular values in the canonical ators σ (e.g., σ =I), then γ =1. In experimental representation for the MPO or by variational methods α β TEM studies of the Pauli-Lindblad noise models [21], the dis"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,4,"inverses when √ α̸=0 α TEM γ if β ̸= 0. Dealing with a general observable PEC the noise level is reasonably small (i.e., the map N is (cid:80) O = c σ , where the expansion coefficients {c } are close to the identity transformation Id). Then Id is the β β β β all of the same order, we again get the"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,5,"tive measurements the eigenbasis of each Pauli operator in the string O indifferentbases(AppendixA),soweusethesamenum- L because the eigenstates of N(σ ) and σ coincide for ber of circuits and shots per circuit as in PEC (see these α α the considered noise N. This can be viewed as an opti- valuesinth"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,5,"surements the eigenbasis of each Pauli operator in the string O indifferentbases(AppendixA),soweusethesamenum- L because the eigenstates of N(σ ) and σ coincide for ber of circuits and shots per circuit as in PEC (see these α α the considered noise N. This can be viewed as an opti- valuesinthecaption"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,11,"on {tr[ϱΠ ]} . k k For example, consider a measuring apparatus that performs a projective measurement in the eigenbasis of one of the Pauli operators σ , σ , σ . If the bases are chosen randomly in accordance with the probability distribution x y z (p ,p ,p ), then x y z Π =p |0⟩⟨0|, Π =p |1⟩⟨1|, (A."
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,11,"tr[ϱΠ ]} . k k For example, consider a measuring apparatus that performs a projective measurement in the eigenbasis of one of the Pauli operators σ , σ , σ . If the bases are chosen randomly in accordance with the probability distribution x y z (p ,p ,p ), then x y z Π =p |0⟩⟨0|, Π =p |1⟩⟨1|, (A.2) z"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,11,"Π ]} . k k For example, consider a measuring apparatus that performs a projective measurement in the eigenbasis of one of the Pauli operators σ , σ , σ . If the bases are chosen randomly in accordance with the probability distribution x y z (p ,p ,p ), then x y z Π =p |0⟩⟨0|, Π =p |1⟩⟨1|, (A.2) z+ z"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,11,"=p |0⟩⟨0|, Π =p |1⟩⟨1|, (A.2) z+ z z− z Π =p |±⟩⟨±|, Π =p |±i⟩⟨±i|, (A.3) x± x y± y where {|0⟩,|1⟩} is the standard computational basis for a qubit (σ z |0⟩ = |0⟩, σ z |1⟩ = −|1⟩), |±⟩ = √1 (|0⟩±|1⟩), 2 and |±i⟩ = √1 (|0⟩±i|1⟩). Since dimSpan({Π k } k ) = 4, the POVM is informationally complete. Phy"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,11,"p |1⟩⟨1|, (A.2) z+ z z− z Π =p |±⟩⟨±|, Π =p |±i⟩⟨±i|, (A.3) x± x y± y where {|0⟩,|1⟩} is the standard computational basis for a qubit (σ z |0⟩ = |0⟩, σ z |1⟩ = −|1⟩), |±⟩ = √1 (|0⟩±|1⟩), 2 and |±i⟩ = √1 (|0⟩±i|1⟩). Since dimSpan({Π k } k ) = 4, the POVM is informationally complete. Physically this 2"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"rix representation Consider a linear space of operators acting on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely det"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"operators acting on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tens"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"ators acting on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tensor)"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"s acting on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tensor) a wi"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"ting on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tensor) a with c"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"on the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tensor) a with compo"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"the 2-dimensional Hilbert space for a single qubit. Since the identity operator I ≡ σ and the conventional set of Pauli operators σ ≡ σ , σ ≡ σ , σ ≡ σ altogether form a basis 0 x 1 y 2 z 3 in this space, any operator A is uniquely determined by a 4-dimensional vector (rank-1 tensor) a with component"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"by a 4-dimensional vector (rank-1 tensor) a with components a α := √1 2 tr[Aσ α ], α = 0,1,2,3. The inverse formula reads A = √1 2 (cid:80)3 α=0 a α σ α . The Hilbert-Schmidt scalar product of operators A and B is tr[A†B]=a†b, i.e., corresponds to the conventional scalar product of vectors a and b."
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"of vectors a and b. A linear map E on the space of qubit operators is uniquely determined by the 4×4 matrix (rank-2 tensor) E with elements 1 E := tr[σ E(σ )], α,β =0,1,2,3, (C.1) αβ 2 α β which defines the Pauli transfer matrix (PTM) representation. In the PTM representation, the operator E(A) corre"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"ectors a and b. A linear map E on the space of qubit operators is uniquely determined by the 4×4 matrix (rank-2 tensor) E with elements 1 E := tr[σ E(σ )], α,β =0,1,2,3, (C.1) αβ 2 α β which defines the Pauli transfer matrix (PTM) representation. In the PTM representation, the operator E(A) corre- sp"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"ntation is straightforward. In the case of N qubits, the operator A corresponds to the vector a α = √1 2N tr[Aσ α ], where α := (α 0 ,...,α N−1 ) and σ α := (cid:78) m N− =0 1σ αm . The PTM representation for an N-qubit map E reads E := 1 tr[σ E(σ )]. αβ 2N α β The PTM representation is advantageous"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"r a α = √1 2N tr[Aσ α ], where α := (α 0 ,...,α N−1 ) and σ α := (cid:78) m N− =0 1σ αm . The PTM representation for an N-qubit map E reads E := 1 tr[σ E(σ )]. αβ 2N α β The PTM representation is advantageous as it comes with a straightforward method for constructing composite maps. The PTM form of a"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,12,"α = √1 2N tr[Aσ α ], where α := (α 0 ,...,α N−1 ) and σ α := (cid:78) m N− =0 1σ αm . The PTM representation for an N-qubit map E reads E := 1 tr[σ E(σ )]. αβ 2N α β The PTM representation is advantageous as it comes with a straightforward method for constructing composite maps. The PTM form of a com"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,13,"bert space of N qubits. In quantum chemistry problems, upon utilising a fermion-to-qubit mapping, the operator O is represented as asumO = (cid:80) c σ ofPaulioperatorstringsσ = (cid:78)N−1σ ,wherethePaulioperatorσ actsonthemthqubit, α α α α m=0 αm αm α ∈ {0,1,2,3}. Let us use symbol t to enumerate t"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,13,"butions for a general observable O. Then in full analogy with the quasistate, the operator O adopts the form N−1 3 O = (cid:88) (cid:79) (cid:88) O[m]σ , (D.3) tβ β t m=0 β=0"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,14,"m = 0 it also tβ contains the coefficient c for the tth Pauli string, i.e., O[0] =c δ . The set of single-qubit Pauli operators α(t) tβ α(t) α0(t),β {σ }3 can be considered as a ‘Pauli’ tensor P shown in Fig. S3(a). In the PTM representation, P is a trivial 4×4 β β=0 √ identity matrix multiplied by 2"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,15,"ates [49]. Moreover, one can restrict the set of two-qubit unitary gates to a single cnot gate given by the unitary operator Ucnot = |0⟩⟨0|⊗I +|1⟩⟨1|⊗σ . In the circuit implementation of quantum computation, we can therefore regard a single x circuit layer consisting of either single-qubit gates or t"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,16,"lue decomposition (SVD) described in Ref. [32]]. In general, this method takes some rectangular matrix A of shape (n×p), and decomposes it into A = U Σ V† , where the columns of U are the left singular n×p n×n n×p p×p vectors, Σ has the singular values of A along its diagonal, and V† has rows that ar"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,16,"s some rectangular matrix A of shape (n×p), and decomposes it into A = U Σ V† , where the columns of U are the left singular n×p n×n n×p p×p vectors, Σ has the singular values of A along its diagonal, and V† has rows that are the right singular vectors. Let us illustrate this with a 2-local unitary m"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,18,"eatwo-qubitPaulichannel. InthePTMrepresentation,N=diag(1,κ ,...,κ ),where15 01 33 real parameters κ define the scaling coefficients for the operators σ ⊗σ . Assuming the noise intensity is relatively ij i j small, κ = 1−ϵ , where 0 ≤ ϵ ≪ 1. The inverse map N−1 generally has the interqubit bond dimens"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,18,"wo-qubitPaulichannel. InthePTMrepresentation,N=diag(1,κ ,...,κ ),where15 01 33 real parameters κ define the scaling coefficients for the operators σ ⊗σ . Assuming the noise intensity is relatively ij i j small, κ = 1−ϵ , where 0 ≤ ϵ ≪ 1. The inverse map N−1 generally has the interqubit bond dimension"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,18,"noise- l l l inversion map N−1 takes the form N−1[H] = (cid:80) c′P , where c′ = (1−ϵ )−1c if the noise-affected substring of P l l l l ij l l equals σ ⊗σ . If we assume that all Pauli strings have similar contributions to the observable H and appear with i j (cid:16) (cid:17) the same frequency, the"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,18,"se- l l l inversion map N−1 takes the form N−1[H] = (cid:80) c′P , where c′ = (1−ϵ )−1c if the noise-affected substring of P l l l l ij l l equals σ ⊗σ . If we assume that all Pauli strings have similar contributions to the observable H and appear with i j (cid:16) (cid:17) the same frequency, then o"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,19,the bond dimension 4. Horizontal contractions result in the MPO representation. 4. Sparse Pauli-Lindblad noise model Consider an N-qubit Pauli string σ = (cid:78)N−1σ as a jump operator in the Lindblad superoperator L (•) = α m=0 αm α λ (σ • σ − •) with the rate λ ≥ 0. Note that these Lindblad supero
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,19,"e Pauli-Lindblad noise model Consider an N-qubit Pauli string σ = (cid:78)N−1σ as a jump operator in the Lindblad superoperator L (•) = α m=0 αm α λ (σ • σ − •) with the rate λ ≥ 0. Note that these Lindblad superoperators commute, i.e., L (L (•)) = α α α α α β L (L (•)). This implies the Pauli channe"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,19,"uli-Lindblad noise model Consider an N-qubit Pauli string σ = (cid:78)N−1σ as a jump operator in the Lindblad superoperator L (•) = α m=0 αm α λ (σ • σ − •) with the rate λ ≥ 0. Note that these Lindblad superoperators commute, i.e., L (L (•)) = α α α α α β L (L (•)). This implies the Pauli channel ex"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,22,"ator norm (the Schatten ∞-norm). The first inequality already gives not ∞ a very thight upper bound because for the N qubit observable O = (cid:80) c σ we have |o| = (cid:112) 2N(cid:80) c , whereas α α α α α |r†o| ≤ (cid:112)(cid:80) c . Note that |r|2 = tr[ϱ2] is the quasistate purity parameter whi"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,23,"1,...,mk], where ϵ is the noise intensity and Λ is a k-local trace-nullifying map adopting a diagonal sum representation Λ[m1,...,mk](•)= (cid:80)3 q σ •σ with at most 4k Kraus-like operators, each being proportional to αm1 ,...,αmk =0 αm1 ,...,αmk αm1 ,...,αmk αm1 ,...,αmk a weight-k Pauli string σ"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,23,"..,mk], where ϵ is the noise intensity and Λ is a k-local trace-nullifying map adopting a diagonal sum representation Λ[m1,...,mk](•)= (cid:80)3 q σ •σ with at most 4k Kraus-like operators, each being proportional to αm1 ,...,αmk =0 αm1 ,...,αmk αm1 ,...,αmk αm1 ,...,αmk a weight-k Pauli string σ ≡I⊗"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,23,"σ •σ with at most 4k Kraus-like operators, each being proportional to αm1 ,...,αmk =0 αm1 ,...,αmk αm1 ,...,αmk αm1 ,...,αmk a weight-k Pauli string σ ≡I⊗···⊗I⊗σ ⊗I⊗···⊗I⊗σ ⊗I⊗···⊗I. αm1 ,...,αmk αm1 αmk Let us develop a perturbation theory for the noise mitigation map M with respect to the noise in"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,23,"at most 4k Kraus-like operators, each being proportional to αm1 ,...,αmk =0 αm1 ,...,αmk αm1 ,...,αmk αm1 ,...,αmk a weight-k Pauli string σ ≡I⊗···⊗I⊗σ ⊗I⊗···⊗I⊗σ ⊗I⊗···⊗I. αm1 ,...,αmk αm1 αmk Let us develop a perturbation theory for the noise mitigation map M with respect to the noise intensity ϵ."
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,23,"Kraus-like operators, each being proportional to αm1 ,...,αmk =0 αm1 ,...,αmk αm1 ,...,αmk αm1 ,...,αmk a weight-k Pauli string σ ≡I⊗···⊗I⊗σ ⊗I⊗···⊗I⊗σ ⊗I⊗···⊗I. αm1 ,...,αmk αm1 αmk Let us develop a perturbation theory for the noise mitigation map M with respect to the noise intensity ϵ. The"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,24,"contribution to M is 2 2 2 −ϵV 2 V 1 V 1 −1Λ[m1,...,mk]V 2 −1 =−ϵV 2 Λ[m1,...,mk]V 2 −1 (J.1) and has only 4k Kraus-like operators proportional to V σ V†. Since V is a stabiliser circuit itself, 2 αm1 ,...,αmk 2 2 V σ V† is a Pauli string, i.e., a factorised operator. Each map (J.1) is a sum of 4k f"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,24,"2 Λ[m1,...,mk]V 2 −1 (J.1) and has only 4k Kraus-like operators proportional to V σ V†. Since V is a stabiliser circuit itself, 2 αm1 ,...,αmk 2 2 V σ V† is a Pauli string, i.e., a factorised operator. Each map (J.1) is a sum of 4k factorised maps and 2 αm1 ,...,αmk 2 can be exactly reproduced by an"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"=ϵ2 V V Λ [m( 1 1),...,m( k 1)] V−1V−1 V Λ [m( 1 2),...,m( k 2)] V−1 3 2 1 2 3 3 2 3 (J.2) and has only 42k Kraus-like operators proportional to (V V σ V†V†)(V σ V†). Since V V 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 3 2 and V are stabiliser circuits themselves, V V σ V†V† and V σ"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"[m( 1 1),...,m( k 1)] V−1V−1 V Λ [m( 1 2),...,m( k 2)] V−1 3 2 1 2 3 3 2 3 (J.2) and has only 42k Kraus-like operators proportional to (V V σ V†V†)(V σ V†). Since V V 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 3 2 and V are stabiliser circuits themselves, V V σ V†V† and V σ V† are Pa"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"onal to (V V σ V†V†)(V σ V†). Since V V 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 3 2 and V are stabiliser circuits themselves, V V σ V†V† and V σ V† are Pauli strings, and their 3 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 product is again a Pauli string, i.e., a f"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"σ V†V†)(V σ V†). Since V V 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 3 2 and V are stabiliser circuits themselves, V V σ V†V† and V σ V† are Pauli strings, and their 3 3 2 α m( 1 1),...,α m( k 1) 2 3 3 α m( 1 2),...,α m( k 2) 3 product is again a Pauli string, i.e., a factorised ope"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"heinverse 2 map (which is neither completely positive nor positive if ϵ>0) reads N−1(ϱ)≈ (cid:0) 1+ 3ϵ(cid:1) ρ− ϵ(XϱX +YϱY +ZϱZ), 4 4 where (X,Y,Z)≡(σ ,σ ,σ ). In the PEC, N−1 is simulated by sampling Pauli gates I,X,Y,Z from the quasiprob- 1 2 3 ability (1+ 3ϵ,−ϵ,−ϵ,−ϵ), which implies sampling from"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"nverse 2 map (which is neither completely positive nor positive if ϵ>0) reads N−1(ϱ)≈ (cid:0) 1+ 3ϵ(cid:1) ρ− ϵ(XϱX +YϱY +ZϱZ), 4 4 where (X,Y,Z)≡(σ ,σ ,σ ). In the PEC, N−1 is simulated by sampling Pauli gates I,X,Y,Z from the quasiprob- 1 2 3 ability (1+ 3ϵ,−ϵ,−ϵ,−ϵ), which implies sampling from th"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),partial,yes,weak,sigma,25,"rse 2 map (which is neither completely positive nor positive if ϵ>0) reads N−1(ϱ)≈ (cid:0) 1+ 3ϵ(cid:1) ρ− ϵ(XϱX +YϱY +ZϱZ), 4 4 where (X,Y,Z)≡(σ ,σ ,σ ). In the PEC, N−1 is simulated by sampling Pauli gates I,X,Y,Z from the quasiprob- 1 2 3 ability (1+ 3ϵ,−ϵ,−ϵ,−ϵ), which implies sampling from the a"
