pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,12,"Section 5.2.3 the target circuit is folded repeatedly for a number These properties include connectivity of the architec- of λ = 1,3,5,7,9 times. The shot budget is dis- ture, availablegateset, andanexpansionofthenoise tributed equally between these noise scaling values. model to include thermal relaxation and"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,12,"out er- Curve fitting is achieved via a least-square optimisa- rors,inadditiontoalocaldepolarisingmodelwithpa- tion. For CDR, we distribute the total shot budget rameters corresponding to calibration results. Exact equally to each of the 21 required circuits; namely 20 valuesofthesepropertiescanbefoundinAppend"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,13,"with lower values corresponding to better performance. Each square corresponds to 5 sampled circuits of the specified type with a total 1.6×105 total shot budget per each mitigated expectation value. shot budget is reduced to 1.6×105 for the mitigated ZNE and CDR are the same as in the case of the experiment,"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,13,"nce. Each square corresponds to 5 sampled circuits of the specified type with a total 1.6×105 total shot budget per each mitigated expectation value. shot budget is reduced to 1.6×105 for the mitigated ZNE and CDR are the same as in the case of the experiment, and 0.32×105 for the unmitigated ex- depolarising"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,13,"re the same as in the case of the experiment, and 0.32×105 for the unmitigated ex- depolarising noise simulations, and the device emu- periments. The shot budget is reduced to match that lation experiments. As in the case of the emulation of the real device experiments, where computing re- experiments, the sho"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,13,"get is reduced to match that lation experiments. As in the case of the emulation of the real device experiments, where computing re- experiments, the shot budget is set to 1.6×105 for sources are more scarce. Comparing Figs. 11a, 11c, the error mitigated experiments, and 0.32×105 for 12a and 12c to Figs. 13a,"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,14,"with lower values corresponding to better performance. Each square corresponds to 5 sampled circuits of the specified type with a total 1.6×105 total shot budget per each mitigated expectation value. dian performance gave a 2-fold or higher error reduc- layers. However, comparing Figs. 7f and 7h against tion ("
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,15,"lar, for these combined noisy simulations [29]. Qualitatively, we found that methods the error mitigated estimates of magnetisa- even for a low total shot budget (≈ 105 per mit- tiongaveabetterapproximationthantheleadingap- igated expected value) CDR generally outperforms proximateclassicaltensornetworksimulat"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,16,"u- [2] Aram W. Harrow and Ashley Montanaro. mericalresultsrevealingstrongperformancevariation “Quantum computational supremacy”. In: Na- depending on shot budget availability [29]. We look ture 549.7671 (Sept. 2017), pp. 203–209. issn: to future work to establish strictly how the relative 1476-4687. doi:10.103"
Cirstoiu et al. - 2023 - Volumetric Benchmarking of Error Mitigation with Qermit.pdf,Cirstoiu et al.,yes,yes,weak,shot-budget-mention,16,".1038/nature23458. url: htt error of mitigation varies not just with circuit size as p://dx.doi.org/10.1038/nature23458. explored here, but also with shot count. [3] Sarah Sheldon et al. “Procedure for systemati- Finally, would be insightful to compare our ap- callytuningupcross-talkinthecross-resonance proac"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N-shots,3,"text. Herethemeanrelativeenergyerroris0.409forthe noisyestimatesand0.028forthecorrectedones. Theresults 3 Numerical Implementations are obtained with 16384 shots per circuit. The training sets contain 63 near-Clifford circuits. Therefore, total number of 3.1 Implementation for QAOA shots used to mitigate a sin"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N-shots,3,"ining sets contain 63 near-Clifford circuits. Therefore, total number of 3.1 Implementation for QAOA shots used to mitigate a single instance is 1.05×106 shots. A central application of error mitigation is to cor- rect the energies of Hamiltonian eigenstates prepared that the same training set S , which is g"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N-shots,4,"henumberofQAOArounds, cuits in the training sets. The total shot cost of mitigation and N is the number of non-Clifford gates in the training is 1.16×106 shots per circuit of interest. circuits. Thenoisyresultsareobtainedwith16384shotsper circuitinthecaseof(b),(c),(d)and65536shotspercircuit inthecaseof(a). T"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N-shots,4,"ing gates per pair of neighboring circuits. The total shot cost of mitigation is 1.16×106 and qubits than the ansatzes used to demonstrate quan- 4.65×106 shots per minimum, respectively. tum supremacy [2]. We note that the largest circuits considered here (Q = 64,p = 3) contain 378 CNOTs and 381 non-Clifford"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N-shots,9,"st. ground state of the model is not necessary to obtain a good quality error mitigation with CDR. In both cases we use 70 training circuits and 1.16×106 shots for the mitigation. C Error bars The classical resources scale polynomially with in- In the main text, we display error bars on the cor- creasing num"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,3,"d gates [1]. In the case of state-of-the art classical Figure2: Correctinglocalminimaofthe16qubitIsingmodel simulators one can simulate circuits with N =80 us- energy optimization with CDR method on IBM’s Almaden ing a desktop computer [39]. In this work, in order quantum processor. The mitigated circuit"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,4,"aining results. (a) The results for Q=32,p=2 plotted versus N. circuits. A noise model used here has noise rates inversely (b) The results for Q = 16,N = 28 plotted versus p. (c) proportionaltop(6)andisequivalenttotherealisticIBM’s The results for p = 2,N = 28 plotted versus Q. (d) The Ourense noise model"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,4,"se rates inversely (b) The results for Q = 16,N = 28 plotted versus p. (c) proportionaltop(6)andisequivalenttotherealisticIBM’s The results for p = 2,N = 28 plotted versus Q. (d) The Ourense noise model (used in Fig. 5) for p=4. The results results for p = 3,N = 28 plotted versus Q. Here Q is the obtained"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,4,"otherealisticIBM’s The results for p = 2,N = 28 plotted versus Q. (d) The Ourense noise model (used in Fig. 5) for p=4. The results results for p = 3,N = 28 plotted versus Q. Here Q is the obtainedwith16384shotspercircuitand70near-Cliffordcir- numberofsystemqubits, pisthenumberofQAOArounds, cuits in the t"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,4,", (c) and (d) show that correcting er- of the optimization local minima using near-Clifford rorswithCDRbecomesmorechallengingwithdeeper circuits with N = 28 non-Clifford gates. We gather circuits and larger qubit counts, respectively. How- results in Fig. 4. The mitigated energies show an or- ever we stil"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,5,"om various qubit numbers: (a) Q=8, (b) Q=16, (c) Q=32, state whose decomposition is shown is the one for which and (d) Q = 64. CDR was performed with N = 28 non- CDR performed most poorly. (b) Relative error of this de- Clifford gates in the training circuits. The relative errors for compositionover20inst"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,strong,N=value,9,"e- showing deviations for the largest p. Furthermore, σ cial knowledge about ground state of the model as it peaks we note that the MCMC sampling for N = 28 and close to the ground state energy. That’s not the case for the largest circuits (Q=8,p=24 and Q=64,p=3) the other one as it increases monotonicall"
Czarnik et al. - 2021 - Error mitigation with Clifford quantum-circuit data.pdf,Czarnik et al.,yes,yes,weak,shot-budget-mention,6,"< λ˜ +(cid:15) where λ˜ for a 64-qubit ground-state-energy problem, with the j j j is a center of the bin and (cid:15) defines width of the bin total shot number being feasible with current quan- with a quantity q which definition and convergence tum devices. Additionally, we found that the cir- j propertiesar"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,N-repetitions,16,"ithstrengthγ as γ2 J =(cid:20)log (1/γ)(cid:21), β =11 if (cid:4) <γ (21) 2 (cid:4)2 t t P (SinQPE)(x|φ)=e −Tγ P (SinQPE)(x|φ)+(1−e −Tγ) 1 , γ,T T T +1 Run Algorithm 2 with J orders and numbers of sam- (23) ples M =e2γkj (α(J −j)+Cγ(2J −2j)+β), with α = j 4.0835andC=1.3612. where P (SinQPE) is the distri"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,N-repetitions,29,"ource across system sizes, the elbow point corresponds to the state). We separately compute the Tooff li cost of sin- algorithmprescribingaroundM ≈15–40samples,i.e.,to state preparation and quantum Fourier transformation on the middle regime in Algorithm 5, and to the regime in (cid:15)log (T +1)(cid:16) qub"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,1,"s in. Several works §Contactauthor:teobrien@google.com have accomplished this by trading off reduced circuit depth for an increased number of circuit repetitions PublishedbytheAmericanPhysicalSocietyunderthetermsof [14,17–23,31–34]. A third approach has been to use theCreativeCommonsAttribution4.0Internationa"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,2,"ALICJADUTKIEWICZetal. PRXQUANTUM6,040318(2025) depth, albeit at the expense of many circuit repetitions single-control methods. To the best of our knowledge, no [27,35,36]. priorworkhasappliedcircuit-divisiontomakeQFT-based Quantumerrormitigation(EM)[3"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,2,"lerance and the integration of enabling a computation to tolerate O(1) errors per cir- quantum error mitigation within fault-tolerant protocols. cuit repetition [13,26,35–37]. Some approaches specif- Within this framework, we propose a new noise-robust ically address scenarios in which the error rates vary QP"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,4,"eneralnoisemodelsexpectedto We give the algorithm in Sec. IVC 2 and prove the characterizeresiduallogicalerror.EMintroducesacircuit- followingresult. repetition overhead that scales inverse polynomially with thecircuitfidelityF. Theorem 1 (Theorem 6, informal). Given an initial Oursecondcontributionistostudyh"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,5,"EARLYFAULT-TOLERANTQUANTUMPHASEESTIMATION... PRXQUANTUM6,040318(2025) repetitions) translates to an overhead in the cost of error- Our protocol, detailed in Sec. IV E 1, is based on mitigated QPE (in terms of the number of calls t"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,5,",postselection)andmoregeneralyet followingtheorem. costlier approaches (e.g., probabilistic error cancellation). In Table I, we summarize the circuit-repetition overheads Theorem3(Theorem8,informal). Givenaparametrized C known for various methods and we show how these distributionmodelP(x|φ)thatdescribestheou"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,14,"notperfectly Forj =0,1,2,3,...,J −1: tight;numerically,wefindthatwiththechosenparameters, RPEachieveserror(cid:4) ≈5π/T . tot (1) Fixk =2j. (2) Run M repetitions of the circuits of Fig. 6 with j 3.Information-theoreticbounds exponentktoobtainasetofbits{Z}. i (3) CalculatetheaverageZ ¯ ofmeasurementresults{Z}."
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,14,"r ting, near-optimal choices of M and J are known due to an arbitrary algorithm. Instead, one can fix a choice of j Ref.[62]. quantum circuits (e.g., repetitions of SinQPE with dieff r- entcontroldimensionsKorrepetitionsofsingleHadamard tests on Uk for dieff rent k) and bound the performance of Algorithm 3. ["
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,22,"asticerrormodel withtheboundminimizedbythechoiceofT =1/γν.As andwedefinethenoiserateγ asthelogarithmoftheerror we are limited to an integer number of repetitions, this probabilitywhenimplementingthenoisychannel holds for b/T =(cid:4)˜ ≤(cid:4), i.e., for γ >(cid:4)/bν. For smaller error rates, we simply have"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,repetition-mention,29,"ysical qubits used for data encoding and 5,T ≤γ−1).AswereduceT,wemustincreasethenum- magic state distillation. We assume a physical gate error ber of repetitions quadratically to achieve the same fixed rate of p =0.001 and a surface-code cycle time of 1 µs errorrate.Thusthetotalrun-timescalesinverselywiththe"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N-shots,13,"t given by Eq. (33), yielding the parameters σ (p) and δ(p). The scatter points eff represent the numerical simulation results using PyMatching withn=106 shots,whilethecontinuouslinedenotesthefit- ted ansatz. ofadomainwallincapillary-wavetheorycontainsanad- (cid:112) ditive term log( κ/2π) (see Eq. (D17) in"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N-shots,16,"tersinthefit. The scatterpointsrepresentthenumericalsimulationresultsusing cases the crossing point occurs where P fail 1, making ≃ PyMatching with n=105 shots. locating the threshold by means of the crossing less ef- ficient. In general we believe that scaling ans¨atze that fit the data accurately in the re"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N=value,12,"ults (scatter points) are shown alongside the theoretical prediction from the path- counting approach (dashed lines). Data points represent be- tween n = 109 and n = 6 1010 samples. The agreement × improves significantly as p decreases, confirming the accu- racyofthepath-countingexpressioninlowphysicalerro"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N=value,14,"ly that the appro- priately rescaled P(∆E;p,L) distributions converge to a universalenvelopeasL (seeAppendixF,Secs.F1- →∞ F2). Fitting ∆E = ALθ using n = 106 samples per ⟨ ⟩ point and p =0.103 [7] gives θ =0.242 (see Fig. 11). c One complexity arises from the fact that by virtue of the quantized coupling c"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N=value,16,"metersinthefit. The scatterpointsrepresentthenumericalsimulationresultsusing cases the crossing point occurs where P fail 1, making ≃ PyMatching with n=105 shots. locating the threshold by means of the crossing less ef- ficient. In general we believe that scaling ans¨atze that fit the data accurately in"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N-repetitions,12,"ts) are shown alongside the theoretical prediction from the path- counting approach (dashed lines). Data points represent be- tween n = 109 and n = 6 1010 samples. The agreement × improves significantly as p decreases, confirming the accu- racyofthepath-countingexpressioninlowphysicalerrorrate limit. Thegreysha"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,na,yes,strong,N-repetitions,14,"hat the appro- priately rescaled P(∆E;p,L) distributions converge to a universalenvelopeasL (seeAppendixF,Secs.F1- →∞ F2). Fitting ∆E = ALθ using n = 106 samples per ⟨ ⟩ point and p =0.103 [7] gives θ =0.242 (see Fig. 11). c One complexity arises from the fact that by virtue of the quantized coupling constants"
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,common-shot-count,5,"no fault attack, shown in Figure 7 the ML algorithm outputs 18 with high probability, butalsooutputs16quiteoftensincebit1isnoisyandreadout generates 10000 instead of 10010. Most interestingly, we observe that by applying this fault to Layer 2: ReLU 1 layer, we can generate output 1 or binary 00001 almos"
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,N-repetitions,4,0200 External Offset column corresponds to the number of successful faults observed out Fig.2:PointswheresuccessfulvoltageglitcheswerefoundinLayer of 96 repetitions. 1: Dense 1 layer. Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2400 2400 10026 2 13 2 2400 2400 10021 2 13 3 2400 2400 10010 2 12
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,N-repetitions,4,targeting Layer 2: ReLU 1 layer. The No. of Faults column corresponds to the number of successful faults observed out 40000 Offset 2 3 0 0 0 0 0 0 of 96 repetitions. 1000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 014000 14100 14200 External Offset 1 2700 2600 14208 5 27 Fig.3:Pointswheresucces
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,N-repetitions,4,yer network targeting Layer 3: Dense 2 layer. The No. of Faults column corresponds to the number of successful faults observed out 3000 W idth2000 of 96 repetitions. 1000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2600 2800 36170 5 5 40000 2 2700 2600 36116 5 5 Offset 2 3 0 0 0 0 0 0 3 4 2 2
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,N-repetitions,4,Dense 2 layer layer network targeting Layer 4: ReLU 2 layer. The No. of Faults column corresponds to the number of successful faults observed out of 96 repetitions. 4000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2500 2400 39175 5 7 3000 W 2 2500 2400 39180 5 7 idth2000 3 2500 2400 39174 5 6
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,strong,N-repetitions,5,ayer in the 5- layer network targeting Layer 5: Output layer. The No. of Faults column corresponds to the number of successful faults observed out of 96 repetitions. Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2500 2400 117065 5 4 2 2500 2400 117044 4 3 3 2500 2400 117047 5 3 4 2500 2500 11706
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,weak,repetition-mention,4,0 External Offset column corresponds to the number of successful faults observed out Fig.2:PointswheresuccessfulvoltageglitcheswerefoundinLayer of 96 repetitions. 1: Dense 1 layer. Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2400 2400 10026 2 13 2 2400 2400 10021 2 13 3 2400 2400 10010 2 1
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,weak,repetition-mention,4,geting Layer 2: ReLU 1 layer. The No. of Faults column corresponds to the number of successful faults observed out 40000 Offset 2 3 0 0 0 0 0 0 of 96 repetitions. 1000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 014000 14100 14200 External Offset 1 2700 2600 14208 5 27 Fig.3:Pointswheresucce
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,weak,repetition-mention,4,network targeting Layer 3: Dense 2 layer. The No. of Faults column corresponds to the number of successful faults observed out 3000 W idth2000 of 96 repetitions. 1000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2600 2800 36170 5 5 40000 2 2700 2600 36116 5 5 Offset 2 3 0 0 0 0 0 0 3 4 2 2
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,weak,repetition-mention,4,nse 2 layer layer network targeting Layer 4: ReLU 2 layer. The No. of Faults column corresponds to the number of successful faults observed out of 96 repetitions. 4000 Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2500 2400 39175 5 7 3000 W 2 2500 2400 39180 5 7 idth2000 3 2500 2400 39174 5
Etim and Szefer - 2025 - Fault Injection Attacks on Machine Learning-based Quantum Computer Readout Error Correction.pdf,Etim & Szefer,yes,yes,weak,repetition-mention,5,r in the 5- layer network targeting Layer 5: Output layer. The No. of Faults column corresponds to the number of successful faults observed out of 96 repetitions. Configuration Width Offset ExternalOffset Repeats No.ofFaults 1 2500 2400 117065 5 4 2 2500 2400 117044 4 3 3 2500 2400 117047 5 3 4 2500 2500 1170
Faculty of Engineering Kampala International University Uganda and Njoki - 2024 - Statistical Challenges and Opportunities in Quantum Computing A Review.pdf,Njoki,na,no,none,,,
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),yes,yes,strong,N-shots,1,"r circuits with lower noise levels. We find that in the case of 100 qubits and depth 100, both PEC and ZNE fail to produce accurate results by using ∼105 shots, while TEM succeeds. I. INTRODUCTION thestrengthofthecharacterisednoisebysamplinggates from a true probability distribution, thus avoiding the measur"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),yes,yes,strong,N-shots,6,"pth L, and a low relative Pauli weight in (c), 5,21,22,32,34,40,44,49,52,54,59,66,88,89,94,97,100 O = X Y Z . In ZNE, 3 extrapolation points with 3 × 105 shots per point 10,20,28,29,38,48,49,50,57,69,70,71,77,90,91,92,96 11,30 100 are used. TEM is run with the the bond dimension 700 and 3×105 shots. (d) Meas"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),yes,yes,strong,N-shots,6,"with 3 × 105 shots per point 10,20,28,29,38,48,49,50,57,69,70,71,77,90,91,92,96 11,30 100 are used. TEM is run with the the bond dimension 700 and 3×105 shots. (d) Measurement overhead in PEC and TEM for both examples. absent for the considered observable [43], so the total are used in purely classical simu"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),yes,yes,strong,N-shots,27,"ment overhead γ > 2×103, the corresponding noisy estimates O¯ (G) are below PEC n. ∼ 0.02 which makes the barely distinguishable with the budget of 3×105 shots per single noise gain value. To estimate the final extrapolation result and the error bar in this case, we follow the lines of Ref. [12] and resort t"
Filippov et al. - 2023 - Scalable tensor-network error mitigation for near-term quantum computing.pdf,Filippov et al. (2023),yes,yes,weak,shot-budget-mention,12,"and Q circuits, so that the overall budget of shots is S = QM. Let s = (q,m) be the multiindex incorporating the circuit number q and the measurement shot number m. The corresponding random variable is ξ(s):=ξ ≡tr[D O]. Its average value k(s) k(s) O¯ = 1 (cid:88) ξ(q,m)= 1 (cid:88) ξ(s) (B.2) QM S q,m s gives"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,common-shot-count,4,"), εNL is to be replaced by the average number of errors in the causality-covered part of the circuit, ε|A|. 1012 109 106 103 1 0 2000 4000 6000 8000 10000 Circuitarea(N×L) daehrevognilpmaS PEC ZNE TEM lower bound FIG.1. Optimalsamplingoverheadinestimatinghigh-weightobservablesindenseN×Lquantumcircuitswi"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,common-shot-count,30,"be evaluated based on the truncated singular values. Figure11illustratestypicalspectraofrelativesingularvaluesinthecentralMPOlinkofM(χexact),whereχ =4096 L exact foraCliffordcircuitwiththeSPLnoiseaccordingtoProposition3. Extensivenumericalexperimentssuggestthatthe relative singular values decay exponen"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,common-shot-count,31,31 FIG. 11. Relative singular values in the central link of the exact noise-mitigation map M(4096) for a 12-qubit Clifford circuit L withbrickworkcnottopologyandrandomsingle-qubitgatesandtheSPLnoisewiththeerrorrateperqubitperlayerε=0.005. The deca
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,N=value,15,"onequaltoε/12(ε/36)similarlytotheexperiment[13]. Thismeanslnf ≈−1εN±ε N and √ √ lβ 2 6 2 ε N ≪ 1 in the relevant scenarios (ε N = 0.016 if ε = 0.16%, N = 100, despite the fact that the average number √ (cid:16) (cid:113) (cid:17) of errors in a depth-100 circuit is εNL = 16 ≫ 1). Since ε N ≪ 1, D ≈ exp(εN/"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,N=value,18,") at the output of the of noisy quantum processor gives    1 (cid:88) (cid:89) (cid:88) ⟨(M† L ) Z⊗N,Z⊗N Z⊗N⟩ noisy =tr[ϱ noisy Z⊗N](M† L ) Z⊗N,Z⊗N = 22NT  f lβn(l) c n n∈{X,Y}NT l n∈{X,Y}NT ε2NL (cid:18) 1 (cid:19) ε2NL ≈ 1+ 1− ≈1+ if N ≫1.(14) 72 2NT 72 T"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,N=value,22,"the state and the observable until the middle layer of the circuit in the Schr¨odinger picture and in the Heisenberg picture, respectively [10].) For N = 122 (t = 30) such a simulation would require at least 63854 years of distributed computing wall time with the most powerful supercomputer currently avail"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,N=value,23,"l state; circuit parameters: Heisenberg interaction strength J = π, symmetry-breaking and phase-shift angles θ = 1.5 and φ = 2.63, number of qubits 4 N =122, number of layers L=91 (evolution step t=30). (→0) and results in the renormalized state √ √ |ψ(χ)⟩≡C (cid:0) |ψ ⟩ (cid:1) = ( XT)tR (φ)|+⟩ ⊗(T X)t|+"
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,yes,strong,N=value,23,"en the states (18) and (19) manifests itself in the average value of any observable involving edge qubits in the spin chain. For example, the case of N = 122 qubits, t = 30 steps, parameters θ = 1.5 and φ = 2.63 leadstoadrasticdiscrepancybetweentheexactandapproximateaveragevaluesfortheparityobservableO =Z⊗"
