pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,4,"s the range of errors and noise rates considered, the circuitswithaquadraticoverheadM ∼R2 [13,23,63].As performance of both estimators falls within a factor of 10 these methods rely on measuring expectation values of of the information-theoretic bounds, which places a limit Hadamard-test-like circuits, they are"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,7,"[2,3]. As illustrated in Fig. 3, with current darddeviationof(cid:10)φ =(cid:10)E/λ(whereλisthequbitization methods, qubit counts can be reduced by a factor of 2–3, 1-norm).(Notethatthisisdieff rentthanrequiringprecision but with significant overheads of a factor of 10–100 in (cid:10)φ with a fixed success pro"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,7,"methods, qubit counts can be reduced by a factor of 2–3, 1-norm).(Notethatthisisdieff rentthanrequiringprecision but with significant overheads of a factor of 10–100 in (cid:10)φ with a fixed success probability, which is a common run-time. This result, while somewhat sobering for early choice in the literatur"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,11,"ialbenefitofcircuitdivisioninanearlyfault-tolerant tor of 2 reduction in the number of physical qubits with setting. R≈40, but it would appear that a factor of 10 reduction would require R to be unfeasibly large. While the model Definition1. Acircuitdivisionofaquantumalgorithm of errors that we have considered"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,27,"cid:29) y ∼(cid:2) Q(y) b2 C≈20, we find the overhead from mitigating local Pauli lim T2 (cid:27) c (cid:29) (cid:28) ≤ . (92) noise to be a constant factor of 7 larger. As the bound in T→∞ E s2 c (y)(cid:29) y ∼P c (y) 2 a2c2 Theorem10holdsforarbitraryadversarialnoise,whilethe expression in Theorem 8 saturate"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,strong,factor-of-N,30,"firstbeen CCSD mEh.ConsistentwithwhathasbeenreportedinRef.[94], symmetry shifted as proposed in Ref. [85]. This means we have also observed roughly a factor of 2 reduction of finding shifts a and a and modifying the molecular 1 2 thelambdavalueduetosymmetryshifting. Hamiltonian H by adding powers of the total-"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,1,"the two-dimensional Hubbard model and various molecular Hamiltonians,wefindthatwecanroughlyhalvethenumberofphysicalqubitswitha∼10timeswall- clocktime overhead,butthat further reductioncausesa steeprun-time increase.This workprovidesan end-to-endanalysisofearlyfault-tolerancecostreductionsandspace-timetrade-"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,2,"at jointly opti- constant factor requirements of fault tolerance, but results mizes QEC, mitigation, and algorithm design for early in an exponential overhead with increasing circuit depth fault-tolerantquantumcomputation.Specifically,westudy and error rate [38–43]. A wide range of EM techniques thetrade-of"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,2,"representations of the desired phase. naturalnoisemodelsbasedonlocalPaulierrors,weupper These QFT-based QPE algorithms achieve the Heisen- bound the overhead of our method relative to the global- berg limit, the information-theoretic optimum for phase depolarizing-noisecasebyafactorof7.Finally,wepresent es"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,3,"raintimposedby ational algorithms [76,77]. These are not known to be the device (e.g., the number of available physical qubits). noise robust and the overhead in most cases is exponen- The comparison of the standard fault-tolerant algorithm tial in the number of cuts. For a c ircuit-division protocol design"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,3,"algorithm tial in the number of cuts. For a c ircuit-division protocol design process with our early fault-tolerant framework is to be practical, its overhead M/R needs to be reason- illustrated in Fig. 1. We choose this top-down approach able. Furthermore, the classical postprocessing should be to early fa"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,3,"be further employed to boost the robustness of circuit-division protocols to the remaining A.Circuitdivisionanderrormitigation subcircuit faults. The overhead of EM typically depends In order to adapt our quantum algorithm to a range of on the subcircuit fidelity F [37], which can be controlled noise rates"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,4,"modelsexpectedto We give the algorithm in Sec. IVC 2 and prove the characterizeresiduallogicalerror.EMintroducesacircuit- followingresult. repetition overhead that scales inverse polynomially with thecircuitfidelityF. Theorem 1 (Theorem 6, informal). Given an initial Oursecondcontributionistostudyhowoverhea"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,"EARLYFAULT-TOLERANTQUANTUMPHASEESTIMATION... PRXQUANTUM6,040318(2025) repetitions) translates to an overhead in the cost of error- Our protocol, detailed in Sec. IV E 1, is based on mitigated QPE (in terms of the number of calls to a noisy rewriting the dist"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,distribution P(x) that describes the out- implementation of the unitary operator). We find that this comesxofanoiselesscircuitasanonconvexcombination overhead can be suppressed logarithmically due to circuit of distributions(cid:3)Q j (x) that can be sampled on the noisy division. device:P(x)= α Q (x).Thisc
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,"elessdistribution,theexpectedvalueof mitigation scheme for expectation values with a sample the log-likelihood function L¯(φ) can then be expanded in overhead scaling with a power of the circuit fidelity F−ν, termsofQ : j one can obtain an unbiased error-mitigation scheme for (cid:4) single-control phase es"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,"ower of the circuit fidelity F−ν, termsofQ : j one can obtain an unbiased error-mitigation scheme for (cid:4) single-control phase estimation with an overhead propor- L¯(φ)= α E[logP(x|φ)|x ∼Q (x)]. (1) j j tional to νγ/(cid:4), where (cid:4) is the precision of the estimate j andγ ≤1/ν isthenoiseratepercal"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,"derGDN Explicitunbiasing C =(cid:9)F−4 CQPE(γ,(cid:4))≤ a(cid:9)emax(4bγ ,1) Probabilisticerrorcancellation, em em π (cid:4) virtualdistillation aThe overhead of echo verification (a.k.a. verified phase estimation) depends on the assumptions on the circuit: if the cost of state preparation is negligible, it"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,5,"f echo verification (a.k.a. verified phase estimation) depends on the assumptions on the circuit: if the cost of state preparation is negligible, its overhead is postelection bounded; if the dominant cost comes from state preparation, it behaves like a rescalingtechniqueduetotherequireddoublingofthecircuitd"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,6,"ALICJADUTKIEWICZetal. PRXQUANTUM6,040318(2025) overhead of mitigating a more general noise channel is structure Hamiltonians for a selection of small to classi- approximatelyafactorof7(seeSec.IVE4). cally"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,7,"cuit- we outline a filtering procedure for the EUMLE, which depth enhancements are possible by combining error cor- could reduce the error-mitigation overhead toward the rectionwitherrormitigation.Asanticipated,itisapparent boundfrompostselection,potentiallyachievingafactorof thatthesimulationofchemistryism"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,8,"proach is to requireonlyonepreparationof|ψ(cid:7)foreachcircuitsample, assume that some combination of techniques will allow but introduce a sampling overhead scaling as O(a−2) and us to execute much larger circuits than we can on the requireQPEcircuitsofatleastdepthO((cid:10)−1)[98].Draw- noisydevicesoftod"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,8,inordertominimizetheresourcesrequired eigenstatescenarioisnontrivialandboundingtheresulting to perform the task in the absence of error. The focus on overhead is left to future work. All the options described early fault tolerance in these works appears mainly in the above establish a lower bound on the min
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,9,"XQUANTUM6,040318(2025) 1.Combiningquantumerrormitigationandquantum D is the circuit depth, t is the time per gate, and γ2 is gate errorcorrection the overhead required to mitigate the logical errors using Earlyfault-tolerantquantumcomputerswillnotbeable PEC.Weoptimizeoverthechoiceofwhetherornottouse toarbit"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,9,"Weoptimizeoverthechoiceofwhetherornottouse toarbitrarilysuppresserrorrateswithanegligibleresource errorcorrectionandthecodedistanced,findingthechoice overhead, which makes it desirable to consider computa- thatallowsforthelargestDsuchthattheeeff ctivetimeper tions that can tolerate a nonzero error rate. Thi"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,11,"crete esti- on the required evolution by controlled-U in order to mate,letusconsider(cid:9)=10andG=106,whichimplies resolve an eigenvalue (without an overhead that grows thatweneedacodedistanceofd =11.Ifweletd(cid:12) bethe exponentially in the number of nearby eigenvalues). This code distance required for"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"rtheMSQPEisveryclosetotheclassi- largernumberM ofshotsofnoisyquantumcircuits.The F calCramer-Raoboundforthedatataken,whiletheerrorof error-mitigation overhead C (F)=M /M depends on em F 1 RPEisabout50%aboveitsCramer-Raobound[Fig.8(b)]. thefidelityF =(cid:8)ψ|ρ|ψ(cid:7)towhichtheoriginalcircuitcan However, t"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"ethe Var[O]=(cid:8)ψ|O2|ψ(cid:7)−(cid:8)ψ|O|ψ(cid:7)2. fundamentallimit0.89 4γ/3e≈1.7[88]. Error-mitigation techniques can be classified based on the overhead scaling as a function of F. If errors can be D.Error-mitigationoverheadforQPE detected deterministically and associated runs discarded, The depolariz"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"PE detected deterministically and associated runs discarded, The depolarizing-noise model is a useful toy model error mitigation can be achieved with overhead C ∼ em to understand the idealized performance of a quantum F−1, which we term the postselection bound. This is algorithm (especially in terms of the"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"ues would have on the results in Sec. IV C. Our on measuring a noisy signal and processing it classically primary result is to incorporate a fidelity overhead of Fα to remove the bias, which is estimated analytically under directlyintoourT optimizationforQPE.Wefindthatwe specificassumptionsontheproblemandno"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"izingnoise[ 133] T to yield a multiplicative overall cost T →αT . This orwhentheeeff ctofthenoisecanbesimulatedeeff ctively tot tot suggests that the overhead for explicitly unbiased meth- [134]. Due to error propagation in the required rescaling, ods such as PEC [44,45] may be aoff rdable, but it also the"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,21,"for explicitly unbiased meth- [134]. Due to error propagation in the required rescaling, ods such as PEC [44,45] may be aoff rdable, but it also the overhead for these techniques is C ∼F−2: we call em suggests that improving error mitigation will yield little this the rescaling bound. Echo verification mat"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"ng good characterization of the noise itself. In the of these circuits is bounded by F ≥e−γT, so the error- case(cid:3)of local stochastic noise, the overhead of PEC is mitigation overhead is bounded by C em (T,γ)≤(cid:9)eνγT. C ( |α |)2 ∝F−4 [37,44,45]. This can be interpreted TheQPEerror-mitigationoverhea"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"e noise itself. In the of these circuits is bounded by F ≥e−γT, so the error- case(cid:3)of local stochastic noise, the overhead of PEC is mitigation overhead is bounded by C em (T,γ)≤(cid:9)eνγT. C ( |α |)2 ∝F−4 [37,44,45]. This can be interpreted TheQPEerror-mitigationoverheadisthencalculatedas em j j as"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"/bν. For smaller error rates, we simply have to run RPE once while, U(ρ)=e −γ cUρcU†+(1−e −γ)N(ρ), (45) on every circuit, paying the error-mitigation overhead, boundedbyC (e−γb/(cid:4))=(cid:9)eνγb/(cid:4) asthemaximumdepth em which approximates the controlled unitary oracle cU, isb/(cid:4).Thetotalcostisbo"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"cid:16) asthecostofestimatingφtoaccuracy(cid:4).Byanalogytothe CQPE(γ,(cid:4))≤ max ,1 . (48) em π (cid:4) definitionofC ,wedefinetheerror-mitigation overhead em forthisschemeasCQPE(γ,(cid:4))=T (γ,(cid:4))/T (0,(cid:4)). em tot tot The residual overhead even for γ →0 is due to (1) the fact that we are usin"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"π (cid:4) definitionofC ,wedefinetheerror-mitigation overhead em forthisschemeasCQPE(γ,(cid:4))=T (γ,(cid:4))/T (0,(cid:4)). em tot tot The residual overhead even for γ →0 is due to (1) the fact that we are using single-control QPE circuits (factor Theorem 7 (Error-mitigation overhead for QPE). b/π), (2) t"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"tot tot The residual overhead even for γ →0 is due to (1) the fact that we are using single-control QPE circuits (factor Theorem 7 (Error-mitigation overhead for QPE). b/π), (2) the assumption that the error-mitigation scheme Assumeanunbiasederror-mitigationschemeforexpecta- tionvalueswithoverheadC (F)=(ci"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,22,"an error-mitigated single-control QPE protocol that esti- fromquantumerrormitigation(andtheassociatedincrease mates φ to an accuracy (cid:4) with an overhead CQPE(γ,(cid:4))∝ inthecostofmeasurement),butnottheeeff ctofanyresid- em νγ/(cid:4) inthenumberofcallstoU,comparedtotheoptimal ualbiasb.Forallordersbe"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,25,"rem 8 using the regularized ∂φ [L c (φ)+B(φ)−B(φ)] φ=φ∗+bφ versionsofthelikelihoodL(cid:2) andscores . (cid:3) c c ∂ ∂2 Next, we calculate the sample overhead of this error- = ∂φ [L c (φ)] φ=φ∗ +bφ∂φ2 [L c (φ)] φ=φ∗ +O(b2 φ ). mitigation technique. This is defined as the ratio between (77) thenumberofsample"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,27,"theabovelimits, Comparing to Theorem 6, where T =Cγ(cid:4)−2 with (cid:27) (cid:29) (cid:28) tot E s2(y)(cid:29) y ∼(cid:2) Q(y) b2 C≈20, we find the overhead from mitigating local Pauli lim T2 (cid:27) c (cid:29) (cid:28) ≤ . (92) noise to be a constant factor of 7 larger. As the bound in T→∞ E s2 c (y)(ci"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,27,"id:28) 1 ≤B 1 . (93) 5.Improvingtheoverheadbyfiltering E s2(y)(cid:29) y ∼P (y) 2M (cid:2)T2 M (cid:2)T2 c c In order to improve the error-mitigation overhead of the EUMLE, we propose to combine the explicit unbias- Numerically, we find that the limits for T →∞ act ing method with a postselection method, wh"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,28,"hedetailsonthechoiceofthecenterandwidthofthefil- IV E 2. Depending on the chosen size of the filtering ter and the calculation of the filtering-EUMLE overhead, window (cid:10), the regularization constant c can be lowered arelefttofuturework. comparedtotheunfilteredcase,oritmaynotbeneededat all. F.Surface-c"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,28,"etheabove. Inthissection,weaimtobenchmarkourcircuit-division Definition 8. [Filtered EUMLE] Given the same QPE method and get an idea of the run-time overhead assumptions as in Definition 6, as well as an indica- implied by a limitation on the number of available phys- tor function R(x) (taking values in {0"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,28,"amorerealisticnoisemodel,thetechniques guess guess meanφ andvarianceσ2 ∝M (cid:2)−1. proposedinSec.IVEwouldneedtobeapplied,resulting in an additional overhead which depends strongly on the Thisresultcanbeprovenwiththesametechniqueasthe assumptionsaboutthenoisemodel. resultwithoutfilteringinTheorem8. The ass"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,29,"h#as$egradient noise. However, if we assume a local Pauli noise chan- + β +1 (102) nelwiththesameoverallerror-eventprobabilityasGDN, we can bound the overhead of EUMLE-based error miti- Thewalkoperatorhasthesamespectrumas±arccosH/λ, gation by a factor ≈7 (see Sec. IV E 4). Extending our where λ/t=8L2 is the"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,29,"(as in Ref. [6]), and using two factories to reduce 2,5,10,20. Increasing the error rate allowed shortens the the run-time. We assume 50% of routing overhead [11] largest circuit that is optimal to run (following Algorithm on top of the physical qubits used for data encoding and 5,T ≤γ−1).AswereduceT,wemus"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,overhead-mention,32,"ieldanimprovementbyaboutafactorof scale quantum computation, Phys. Rev. A 86, 032324 2inthetotalrun-time. (2012). [9] A. G. Fowler and C. Gidney, Low overhead quantum ACKNOWLEDGMENTS computationusinglatticesurgery,ArXiv:1808.06709. [10] D. Litinski, A game of surface codes: Large-scale quan- We acknowledge"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,cost-mention,5,"EARLYFAULT-TOLERANTQUANTUMPHASEESTIMATION... PRXQUANTUM6,040318(2025) repetitions) translates to an overhead in the cost of error- Our protocol, detailed in Sec. IV E 1, is based on mitigated QPE (in terms of the number of calls to a noisy rewriting the distribution P(x) that de"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,1,"rge. For ple, the use of Trotter-based simulation instead of meth- example, the combination of the two-dimensional surface ods with better asymptotic scaling has been shown codewithmagicstatedistillation[8–11]iscapableofuni- to oeff r lower costs for smaller systems [ 12,27,29,30]. versalquantumcomputation"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,5,"ribution,theexpectedvalueof mitigation scheme for expectation values with a sample the log-likelihood function L¯(φ) can then be expanded in overhead scaling with a power of the circuit fidelity F−ν, termsofQ : j one can obtain an unbiased error-mitigation scheme for (cid:4) single-control phase estimation"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,8,"case the techniques we explore may prove immediately with our algorithm, it requires long state- especiallyuseful. preparation circuits, with a cost scaling as O((cid:10)−1a−1). There is a growing body of work focused on under- Thiscostneedstobeaddedforeachcircuitsample,which standingandmaximizingthepower"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,8,"to requireonlyonepreparationof|ψ(cid:7)foreachcircuitsample, assume that some combination of techniques will allow but introduce a sampling overhead scaling as O(a−2) and us to execute much larger circuits than we can on the requireQPEcircuitsofatleastdepthO((cid:10)−1)[98].Draw- noisydevicesoftoday,butth"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,8,",we precisions are fixed, it is common to find that the simpler suggestthatearlyfault-tolerant-algorithm researchshould methods with worse asymptotic scaling (such as Trotter- prioritize optimizing initial state preparation and identi- ized time evolution) are superior to their asymptotically fying applica"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,16,"e ing the outcomes over many circuit runs would result in withsucffi ientlyhighconfidence.InRef.[ 72],theauthors T ∝γ1/3(cid:4)−2, as compared to the scaling T ∝γ(cid:4)−2 in optimize the number of measurements M of Algorithm 2 tot tot j the previous section for RPE. We would hope to recover to account for"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,21,"gnificant and both algorithms per- t form as in the noiseless case, achieving near-Heisenberg Definition 5 (Error mitigation for expectation values). scaling (cid:4) ∝1/T [Fig. 8(a)]. However, MSQPE has a Consider a quantum circuit that prepares a state |ψ(cid:7), a tot better scaling constant; it satisfie"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,21,"expectation values). scaling (cid:4) ∝1/T [Fig. 8(a)]. However, MSQPE has a Consider a quantum circuit that prepares a state |ψ(cid:7), a tot better scaling constant; it satisfies the Heisenberg limit noisy device that can run this circuit preparing a mixed (cid:4) ≈π/T , while RPE has a small gap (cid:4)"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,21,"epresenceofnoise,ratherthantheclassicalestimation in the large number of samples M (cid:2) →∞; otherwise, it routine performing badly. For MSQPE, the scaling factor converges to (cid:2) O→(cid:8)ψ|O|ψ(cid:7)+b, where we call b the is≈4√.9(whichisclosetotheanalyticalresultinTheorem bias. For an unbiased sch"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,21,"O]=(cid:8)ψ|O2|ψ(cid:7)−(cid:8)ψ|O|ψ(cid:7)2. fundamentallimit0.89 4γ/3e≈1.7[88]. Error-mitigation techniques can be classified based on the overhead scaling as a function of F. If errors can be D.Error-mitigationoverheadforQPE detected deterministically and associated runs discarded, The depolarizing-nois"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,32,"0.1% ((cid:5)),togetherwiththerequirementsforthecircuit-division [1] R. Acharya et al., (Google Quantum AI), Suppressing algorithm. quantum errors by scaling a surface code logical qubit, The costs of this standard approach should only be Nature614,676(2023). considered a reference and not a fair compariso"
Dutkiewicz et al. - 2025 - Error Mitigation and Circuit Division for Early Fault-Tolerant Quantum Phase Estimation.pdf,Dutkiewicz et al.,yes,yes,weak,scaling-mention,34,",B.R.Johnson,C.A.Ryan,andM.Steffen, [72] F. Belliardo and V. Giovannetti, Achieving Heisenberg Self-consistent quantum process tomography, Phys. Rev. scaling with maximally entangled states: An analytic A—At.,Mol.Opt.Phys.87,062119(2013). upper bound for the attainable root-mean-square error, [90] R.Blume-"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,partial,yes,strong,factor-of-N,11,"errorchainsofweightL/2cause ≈ 2 − √2 a decoder failure only half the time, which introduces an where x = sgn(p p )(L/ξ)1/ν = (p p )L1/ν is additional factor of 1/2 to the prefactor. c c − − the scaling variable, and A ,A and A are con- This expression represents the leading-order contribu- 2 1 0 stants that re"
English et al. - 2025 - Ising on the donut Regimes of topological quantum error correction from statistical mechanics.pdf,English et al.,partial,yes,strong,factor-of-N,22,"gical operator l = d corre- sponds to straight lines across the code, of which there Withtheplanarcodepatch,therearenowhalfasmany are N (L) = 2L. The factor of 2 corresponds to hori- length d error chains since only horizontal chains exist. con zontal and vertical lines. These straight lines lead to an However"
