pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Filippov et al. - 2024 - Scalability of quantum error mitigation techniques from utility to advantage.pdf,Filippov et al. (2024),yes,partial,weak,temporal-mention,4,"n-Markovianeffects[26]alsocontribute totheoverallnoiseinstability. InSec.IIIB3,wequantifythenoiseinstabilityintermsofthestandarddeviationΘin relative temporal fluctuations of the density of errors, which can be inferred from the repeated noise characterization experiments. This quantity enables us to evaluate how far t"
França and Garcia-Patron - 2022 - A game of quantum advantage linking verification and simulation.pdf,Franca & Garcia-Patron,na,no,none,,,
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,1,"n to the e.g.,quantifyingtheimpactonerrormitigationoftemporal author(s) and the published article’s title, journal citation, and DOI. fluctuations or drift in the error channels of a device [20]. 2691-3399/25/6(1)/010354(23) 010354-1 PublishedbytheAmericanPhysicalSociety"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,2,"erisaPauli-stochasticchannel, canbedescribedbyasinglecompletely-positiveand trace-preserving(CPTP)channel.Examplesinclude 4(cid:2)n−1 fluctuations or drift of error rates with time. Such E(ρ)= sPρP, (1) error sources can induce model violation that is i i i oftenafunctionofthecircuitdepth. i=0 (3) Out-of"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,8,"g experimentalcomplexities(e.g.,finitesamplingofmitiga- trivially returns a model with nonzero IIIZ and ZIII rates tion experiments, or error-channel drift between the Pauli λ =λ =λ .Inthiscase,themitigatedmapV has learning and mitigation) make it dicffi ult to isolate model IIIZ ZIII ZIIZ ageneralizedpr"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,10,"used to mitigate the other. Such comparisons are useful to, e.g., test the stability of error models over time, when error parameters are expected to drift or fluctuate, or to test the impact in uncertainty inducedbythemodel-fittingprocedure. For this analysis, because we have complete informa- (b) tion"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,11,". gates followed by a CNOT gate (the single-qubit gates are Diamond-Distance Upper Bound Worst Clifford Circuit Change in 1/T 1 (%) FIG. 6. Coherence-drift simulations. Box-and-whisker plots of the distribution of the systematic error after mitigation, δ , as a o functionofthechangeintherelaxationrate,1/"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,drift-mention,12,"itgivesaclearpre- be extended to model comparison, such as for analysis of scriptionforanexperimentaltestforverifyingitsmeasure noise fluctuation and drift. An important consideration is ofquality,whichinthiscaseisrunningPECerrormitiga- thatourmethodologytakesthemeasuredPaulifidelitiesas tionwiththelearn"
Govia et al. - 2025 - Bounding the Systematic Error in Quantum Error Mitigation due to Model Violation.pdf,Govia et al.,yes,partial,weak,calibration-mention,12,"we give further details of our representation suchsystematicbias,thoughweanticipatethistobearare oftheT errorchannel. andpathologicalsituationinawell-calibrateddevice. 1 In Fig. 6, we show the results of these simulations as There are two qualitative sources of looseness in our a function of how much the re"
Halder et al. - 2023 - Development of zero-noise extrapolated projective quantum algorithm for accurate evaluation of molec.pdf,Halder et al.,partial,partial,weak,calibration-mention,2,"ntumalgorithminNoisy Intermediate-ScaleQuantum(NISQ)7devices,onerequiresprecise The prospect of efficient simulation of molecular systems in hardware calibrations and additional layers of error correcting or the quantum computing framework has attracted an insurmount- mitigatingprotocols. ableamountofresear"
Halder et al. - 2023 - Development of zero-noise extrapolated projective quantum algorithm for accurate evaluation of molec.pdf,Halder et al.,partial,partial,weak,hw-noise-mention,3,"heoret- simulationalgorithmsandthelimitationsassociatedwiththeexact icalupperboundtoitsgeneratedestimates.Next,weformulatethe characterization of the hardware noise, Zero Noise Extrapolation constructionofZNE-PQE,whichaimstoproduceaccurateground (ZNE)30,34,42,43 offers the most suitable solution. In ZNE, the esti"
Halder et al. - 2023 - Development of zero-noise extrapolated projective quantum algorithm for accurate evaluation of molec.pdf,Halder et al.,partial,partial,weak,coherence-time,10,"olatingtechniques.Asthe tinue to advance, marked by enhanced gate fidelity and extended two-qubit (CNOT) gates are the major sources of error, a CNOT coherence times, the overall accuracy of ZNE-PQE is poised to efficientimplementationofthedUCCansatz47 wouldsignificantly experiencefurtherenhancement. J.Chem.Phys."
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,1,"se. Ourmethod handles spatiallycorrelated and time-dependent noisewhich enablesus to runshots over thescaleofdays ormoredespite thefact thatnoise and calibrations changein time. Finally,wediscussanddemonstratewhyourresultssuggestthatgatecalibrationprotocolsshouldberevisedwhenusingQEM.We demonstrate our find"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,2,"gh an inverse driving I accuracyguarantees. HðtÞ definedby I We test the KIK method on a ten-swap circuit and in a CNOT HðtÞ¼(cid:2)HðT(cid:2)tÞ: (5) calibration process, using the IBM quantum computing platform. I In the ten-swap experiment, we demonstrate the success of our The driving HðtÞ undoes the act"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,2,"ent, we demonstrate the success of our The driving HðtÞ undoes the action of HðtÞ, and it produces Uy. I approach for mitigating strong noise. In the calibration experi- ByusingHðtÞ,wefindinSupplementaryNote3that,tofirstorder I ment,itisillustratedthatanoise-inducedbiasingateparameters intheMagnusexpansion,"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,2,"ent,itisillustratedthatanoise-inducedbiasingateparameters intheMagnusexpansion,thesolutiontothecorrespondingnoisy leads to coherent errors. KIK-based calibration can efficiently dynamics satisfies m ca i l t i i b g r a a t t e ion the m se eas c u o r h e e m re e n n t ts. er F ro u r r s the b r y mo re"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,6,"I.Henaoetal. 6 Fig.3 CalibrationcurveofthepulseamplitudeofaCNOTgateintheIBMprocessorJakarta,usingtheKIKmethod.In(a)and(b)KI is givenbythepulseinverseandthecircuitinverseKI¼K,respe"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,6,ning these experi- mentalmethods canbe foundin Supplementary Note6. ofEq.(12). Weleavethestudyofexperimentalcriteriaforchoosingg(μ)and KIK-based gate calibration for mitigating coherent errors. A usual thepotentialimprovementsthatthispossibilityentailsfortheKIK approach to handle coherent errors in QEM is t
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,6,"icant ad 2 vantage over the formulatodirectlymitigatethecoherenterrorscausedbyafaulty simple heuristic choice g(μ)=μ2. As for other modifications and calibrationof aCNOT gate. The calibration process involves measurements and adjust- improvements,onecouldalsoexploretheuseofnormsotherthan ments of gate param"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,6,"rmulatodirectlymitigatethecoherenterrorscausedbyafaulty simple heuristic choice g(μ)=μ2. As for other modifications and calibrationof aCNOT gate. The calibration process involves measurements and adjust- improvements,onecouldalsoexploretheuseofnormsotherthan ments of gate parameters to achieve the results t"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,6,"gy is not I KIK-basedcalibration oftheindividual gates. based on any tomographic procedure or noise learning stage. Figure 3 shows the results of our calibration test of a CNOT in Since μ is a survival probability, its variance is given by μ(1−μ) the IBM processor Jakarta. We apply the gate on the initial s"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"ectation values will be shifted and the to the orange and green curves, respectively. Furthermore, for K corresponding linear regression results in a calibrated amplitude I we perform the pulse inverse according to the pulse schedule that is also shifted with respect to the correct value. This is describedb"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"K error mitigation, while the black one is the outperformTaylormitigation.Thisshowsthat,beyondthelimitof amplitude obtained without noise mitigation. Calibration based weak noise, QEM can be substantially improved by adapting it to on the black line leads to a noise-induced coherent error. It is the noise i"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"o a noise-induced coherent error. It is the noise intensity. Within our Magnus truncation approximation, important to stress that the benefit of this calibration procedure we observe that the ideal survival probability is almost fully wouldmanifestwhencombinedwithQEMofthetargetcircuitin recovered. The small"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"rrors is consistent with gates of reduced (stochastic) noise (due to the inthedetectorcalibration),orwiththehigher-orderMagnusterms use of QEM in the calibration process), and therefore it is not discarded in our framework. In Supplementary Note 7, we also useful ifthetarget circuitis implementedwithout QEM"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"oexperimentallimitations,itwasnotpossibletoimplement inverse in the noiseless scenario, it leads to a coefficient of the ten-swap circuit using CNOTs calibrated through the KIK determinationR2whosevaluesshowapoorlinearfit.Thisfurther method. Specifically, we could not guarantee that calibration illustratest"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"uit using CNOTs calibrated through the KIK determinationR2whosevaluesshowapoorlinearfit.Thisfurther method. Specifically, we could not guarantee that calibration illustratestheimportanceofusingthepulseinverseinsteadofthe circuits and error mitigation circuits would run sequentially, and circuit inverse, cha"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"uits would run sequentially, and circuit inverse, characteristic of ZNE based on global folding. We withouttheinterferenceofintrinsic(noncontrollable)calibrationsof pointoutthatoddpowersoftheCNOTgateareacommonchoice the processor. Moreover, this demonstration requires that all the fortheapplicationoflocalfo"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"processor. Moreover, this demonstration requires that all the fortheapplicationoflocalfoldingZNE34,46,47,wherethegoalisto parameters of the gate are calibrated using the KIK method, and amplify the noise on local sectors of the circuit rather than not just the cross resonance amplitude. However, we numeric"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,7,"hisprocedurewould verify in Supplementary Note 6 that coherent errors vanish for a display inconsistencies similar to those observed in our CNOT gate calibrated using KIK QEM, to the point that randomized experiment. More generally, we show in Supplementary Note 4 compilingisnolongerneeded. thatfoldingsofan"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,9,"lementary Note 3 that our approach is resilient to 13. Giurgica-Tiron,T.,Hindy,Y.,LaRose,R.,Mari,A.&Zeng,W.J.Digitalzeronoise drifts in the noise and calibration parameters (the latter holds if extrapolationforquantumerrormitigation.In:2020IEEEInternationalConference randomizedcompilingisapplied).Thisenable"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,9,"calculations over runtimes of days or even weeks, including 15. Mari, A., Shammah, N. & Zeng, W. J. Extending quantum probabilistic error pauses for calibrations, maintenance, or execution of supporting cancellationbynoisescaling.Phys.Rev.A104,052607(2021). jobs. On a similar basis, it is possible to paral"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,9,"manceofnoisyquantumcom- noiseinthesystem.UsingtheprocessorJakarta,wealsoshowed puters.Preprintathttps://arxiv.org/abs/2201.10672(2022). that even the calibration of a basic building block of quantum 22. Endo,S.,Cai,Z.,Benjamin,S.C.&Yuan,X.Hybridquantum-classicalalgorithms computing, such as the CNOT gate, c"
Henao et al. - 2023 - Adaptive quantum error mitigation using pulse-based inverse evolutions.pdf,Henao et al.,yes,partial,weak,calibration-mention,9,"ation.J.Phys.Soc.Jpn.90,032001(2021). 23. Cai, Z. et al. Quantum error mitigation. Preprint at https://arxiv.org/abs/ unmitigatednoise.Asaconsequence,calibratedgateparameters 2210.00921v2(2022). feature erroneous values leading to coherent errors. These errors 24. Kandala,A.etal.Errormitigationextendsthecom"
Hicks et al. - 2022 - Active readout-error mitigation.pdf,Hicks et al.,no,partial,weak,calibration-mention,1,towithstandalowrate starting state of the system. State preparation errors of physical errors; this is the hallmark of fault-tolerant result from mis-calibrated quantum gates and unintended quantum computation. While individual aspects of er- couplings with the environment. The focus of this paper ror corre
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,drift-mention,12,"separation.Thisvoltageisautomaticallyrecalibrated within the Lamb-Dicke regime for all entangling gates throughout data acquisition, as its value may drift due to within the shuttling sequence. 011032-12"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,4,"urement sequence after initial rotations are corrected for systematic phases The shuttling schedule realizing the FT PCM is con- which are separately calibrated; see Sec. A3. structedfromtheprimitiveoperationsdescribedabove,such Entangling gates between any two qubits i and j are thatthetotalcountofshuttlin"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,5,"dtotheparityoftheinputstate.We π=2rotation.Qubitphasesaccumulatedfrompositioningin define the parity fidelity as the inhomogeneous magnetic field are calibrated via pre- viousRamsey-typemeasurements[69,80]andarecorrected 1 for. Upon completion of the gate sequence, the qubits are P ¼ 2 ½pðMð s XÞ ¼−1jP in ¼"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,10,"n encoding the perturb the entangling gates. However, the analysis rota- spin qubit employed in the work. tions ought to be corrected accordingly. We calibrate the phasesfromadditionalmeasurements,wheretherespective qubit is initialized in j−i, and the shuttling sequence is by moving the three pairs of comm"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,10,"are used, consisting measurementwithinjectederrors,thephaseϕ oftheerror ofaπpulseonthedipole-forbiddenjS 1=2 ;m J ¼−1=2i↔ pulses on the syndrome are calibrated by e s r c r anning the jD 5=2 ;m J ¼þ3=2i transition near 729 nm, at a duration phase of a local rotation Rðπ;ϕ err Þ at the error position to of"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,12,"qubitregister,separationandmergingof 60 μs. The rotation-based swap does not require spectro- twoqubitionsfromortocommonconfinementisrequired. scopic calibration and can therefore be performed at any Separation is realized by dynamic control of the confining trapsegment[66];however,thisdoesnotyieldareductio"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,calibration-mention,12,"a sideband Rabi oscillation measurements sate stray fields along the trap axis, which needs to be [66,72,97] yields mean phonon numbers n¯ ≲1. We can calibrated to 1 mV precision to ensure low residual motion therefore safely assume all transverse modes to be deeply aftertheseparation.Thisvoltageisautomatic"
Hilder et al. - 2022 - Fault-Tolerant Parity Readout on a Shuttling-Based Trapped-Ion Quantum Computer.pdf,Hilder et al.,partial,partial,weak,coherence-time,9,ise proliferate into uncorrect- splitting of around 2π×10 MHz between the qubit states. ableweight-2errorsonthedata-qubitregister.Thisverifies Ramsey coherence times of up to about 300 ms [74] are the FToperation of the PCM as a key building block for observed. The Zeeman splitting is smaller than the natural QEC
Hirasaki et al. - 2023 - Detection of temporal fluctuation in superconducting qubits for quantum error mitigation.pdf,Saki et al.,partial,partial,weak,temporal-mention,1,RESEARCH ARTICLE | NOVEMBER 01 2023 Detection of temporal fluctuation in superconducting qubits for quantum error mitigation Yuta Hirasaki ; Shunsuke Daimon ; Toshinari Itoko ; Naoki Kanazawa ; Eiji Saitoh Appl. Phys.
Hirasaki et al. - 2023 - Detection of temporal fluctuation in superconducting qubits for quantum error mitigation.pdf,Saki et al.,partial,partial,weak,temporal-mention,2,"Applied Physics Letters ARTICLE pubs.aip.org/aip/apl Detection of temporal fluctuation in superconducting qubits for quantum error mitigation Citeas:Appl.Phys.Lett.123,184002(2023);doi:10.1063/5.0166739 . . Submitted:7July2023 Accepted:"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,1,"rdware to fold circuits more efficiently. Unlike traditional ZNE approaches assuming uniform error distribution, our method redistributes noise using calibration data based on hardware noise models. By employing a noise-adaptive compilation method combined with our proposed folding mech- anism, we enhance t"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,7,(a) Noise-aware Folding (b) Target Quantum Hardware Properties Input quantum circuit Topology 2-Qubit Error Rate Calibration Data Q3 Q1 Q2 Q1 0 1 2 Q2 3 Q3 4 Mapped circuit 4 * 0.0063 = 0.0252 Error Rate Matrix λ = 1 Q1 2 * 0.0095 = 0.019 λ1 Noise Accumulation Q2 Q3 λ2 S
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,8,"actor which is the maindifferfromfoldfromleftmethod,butasanerror-ratemodifierthresholdtoscale the quantum circuit. Quantum computers require periodic calibration, which means thatcalibrationdataarereadilyavailabletothepublic.Althoughthecalibrationdata is limited to a certain logical gates such as (one- and"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,9,"e i and k denote the indices of the control i,k target qubit, respectively, with i ̸= k) by simply summing the total error rate value using the input calibration error rate to the number of two-qubit gate g . The noise i,k accumulation in this phase represents λ = 1, indicating that the folding methods do n"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,11,"ilityofcalibrationdata.However, our proposed noise-aware folding method can be expanded to accommodate all gate types, assuming sufficient error rate calibration data are available within the noise model. 4 Evaluation This section compares the results of our noise-aware folding method with those of otherext"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,calibration-mention,16,"mprove the zero-noise extrapolation method by employing the noise-adaptive compilation and a folding mechanism that distributes noise uniformly using calibration data based on the quantum hardware noisemodel.Bydynamicallyadjustingtheerrorratesbasedonhardwarenoisemodels, it improves the precision and reliabi"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,hw-noise-mention,1,"re efficiently. Unlike traditional ZNE approaches assuming uniform error distribution, our method redistributes noise using calibration data based on hardware noise models. By employing a noise-adaptive compilation method combined with our proposed folding mech- anism, we enhance the ZNE accuracy of quantum gate-"
Hour et al. - 2024 - Improving Zero-noise Extrapolation for Quantum-gate Error Mitigation using a Noise-aware Folding Met.pdf,Hour et al.,no,partial,weak,hw-noise-mention,16,"thod by employing the noise-adaptive compilation and a folding mechanism that distributes noise uniformly using calibration data based on the quantum hardware noisemodel.Bydynamicallyadjustingtheerrorratesbasedonhardwarenoisemodels, it improves the precision and reliability of the linear fit extrapolation method"
"Huang et al. - 2023 - Near-Term Quantum Computing Techniques Variational Quantum Algorithms, Error Mitigation, Circuit Co.pdf",Huang et al.,partial,partial,weak,calibration-mention,12,"using standard least- with zero mean and variance σ2 which denotes the effect of squares methods and obtain the expansion parameters j the stochastic calibration noise. Given the value of variance (cid:0) (cid:104)O(cid:105)(0), α , ··· , α (cid:1)T , where (cid:104)O(cid:105)(0) is the error-free 1 n σ2,we"
"Huang et al. - 2023 - Near-Term Quantum Computing Techniques Variational Quantum Algorithms, Error Mitigation, Circuit Co.pdf",Huang et al.,partial,partial,weak,calibration-mention,14,"rtoavoidtheexponentialconsump- the noisy expectation by an estimated factor obtained in the tion of measurements, many scalable approaches [308, 314– calibrationprocedure. 316] have been proposed to simplify the response matrix model. Tensor Product Noise (TPN) model. The simplest model 2. Quantumnoisemodel"
"Huang et al. - 2023 - Near-Term Quantum Computing Techniques Variational Quantum Algorithms, Error Mitigation, Circuit Co.pdf",Huang et al.,partial,partial,weak,calibration-mention,25,"25 XEB is a powerful calibration tool for near-term quantum of a random permutation of the qubits, followed by Haar- devices. Someworkshaveattemptedtoanalyzehowtospoof random two-"
"Huang et al. - 2023 - Near-Term Quantum Computing Techniques Variational Quantum Algorithms, Error Mitigation, Circuit Co.pdf",Huang et al.,partial,partial,weak,calibration-mention,26,"oredinacertaindatastruc- been extensively used in RQC sampling experiments, rang- ture on classical computers which can be easily copied and ing from calibrating the gate-level fidelities and the circuit- reused. Wewillprimarilyfocusonthefollowingthreetypes levelfidelities,toestimatingthefidelitiesofthehard"
Jin et al. - 2025 - Noisy probabilistic error cancellation and generalized physical implementability.pdf,Jin et al.,na,no,none,,,
Jnane et al. - 2024 - Quantum Error Mitigated Classical Shadows.pdf,Jnane et al.,partial,partial,weak,drift-mention,4,"of the latter, while Indeed a considerable experimental challenge is posed we demonstrate in numerical simulations that it is indeed by the possible drift of the error models over time which straightforward to combine measurement-error mitigation may necessitate the repetition of the learning procedure"
Jnane et al. - 2024 - Quantum Error Mitigated Classical Shadows.pdf,Jnane et al.,partial,partial,weak,T1-T2-mention,18,"course,thisvariabilitymaybelowerinion-trapdevices [38,39].GiveninmostplatformsT2relaxationtimescales d.Resamplingscheme are significantly faster than T1 relaxation timescales, we consider a biased noise channel, that is specific to each In Fig. 3 (middle) we perform a ground-state energy gate, by choosing the bi"
Jose and Simeone - 2022 - Error-Mitigation-Aided Optimization of Parameterized Quantum Circuits Convergence Analysis.pdf,Jose & Simeone,na,no,none,,,
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,4,"lities, and noise characteristics. IBM Quantum employs superconducting transmon qubits, which operate at millikelvin temperatures and require careful calibration to sustain coherence and reduce gate errors. Coherence time represents how long a qubit can maintain its quantum state before environmental intera"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,4,"valence testing rather than deterministic debugging. Version control for quantum software must integrate metadata describing hardware configurations, calibration parameters, and compiler versions, ensuring reproducibility in environments where hardware characteristics evolve over time. Core aspects of Quant"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,5,"optimized for scalable connectivity and reduced crosstalk. Osprey, unveiled in 2022, expanded this design to 433 qubits, incorporating improved error calibration and cryogenic control systems that enhanced gate fidelity and coherence times. The upcoming Condor processor, projected to surpass 1,000 qubits, e"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,6,"alysis and error modeling. ● Qiskit Ignis: A library originally dedicated to quantum error characterization and mitigation, allowing users to perform calibration experiments, analyze noise behavior, and develop error-correction protocols. Although its features are being integrated into Qiskit Experiments, I"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,8,"ecute, and benchmark circuits across quantum backends, ensuring consistency and reproducibility. Versioning systems must capture metadata on hardware calibration states, transpiler configurations, and runtime environments, creating complete traceability from source code to execution result."
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,11,"ation co-located within IBM’s cloud environment. This approach not only accelerates convergence but also stabilizes results by maintaining consistent calibration and minimizing network-induced variability. As a result, hybrid algorithms achieve greater runtime efficiency and higher fidelity, making them mor"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,12,"ng) times. Crosstalk emerges from unintended electromagnetic coupling between adjacent qubits or control lines, while gate errors stem from imperfect calibration and control pulses during gate execution. Measurement errors further distort results during readout, introducing probabilistic inaccuracies that c"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,12,"on (MEM), which models the measurement process as a stochastic error channel and applies classical post-processing to correct biases. Qiskit provides calibration routines that generate confusion matrices between measured and true basis states, enabling inversion-based correction of measurement distributions"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,13,"mposition minimizes two-qubit gate counts, as these operations contribute disproportionately to error accumulation. Hardware-aware compilers leverage calibration data—such as gate fidelity maps and qubit-specific error rates—to select optimal qubit pairs and gate orderings. In practice, this process can lea"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,13,"ver optimal transpilation and decomposition strategies. IBM researchers have experimented with ML-based transpilers that dynamically adapt to backend calibration data, predicting error-minimized circuit structures based on qubit fidelity and connectivity metrics. These AI-driven optimizers analyze circuit g"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,15,"lems but incompatible with gate-based algorithms. IBM’s Qiskit, in contrast, offers the most mature gate-model stack, complete with detailed hardware calibration data, transpilation optimization, and hybrid runtime integration. Finally, IBM’s open-source community and collaborative development model represe"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,16,"tion frameworks that help developers evaluate algorithm correctness and robustness. For example, the Qiskit Ignis module (or its successors) supports calibration routines, noise characterization, and benchmarking experiments. Qiskit Aer simulators allow exhaustive testing of circuits under both idealized an"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,17,"orkflows. This includes unit testing of subcircuits, integration testing of hybrid loops, and regression testing to ensure consistency across backend calibrations. Metrics such as fidelity, quantum volume, gate error rates, and execution success probabilities serve as benchmarks for evaluating software qual"
Khan - 2025 - Quantum Software Engineering Developing Algorithms for IBM Quantum Systems.pdf,Khan,na,partial,weak,calibration-mention,17,"um circuits yield statistical distributions rather than single outcomes. QSE practices must therefore capture metadata on circuit parameters, backend calibration states, transpiler versions, and measurement outcomes. Git-based version control, coupled with Qiskit’s experiment metadata logging, ensures that"
